,Niger
1664,0.125827304
1665,0.127705323
1666,0.128644333
1667,0.127705323
1668,0.127705323
1669,0.127705323
1670,0.129583342
1671,0.131461362
1672,0.135217401
1673,0.158692644
1674,0.186862936
1675,0.191557985
1676,0.165265712
1677,0.125827304
1678,0.10235206
1679,0.093900973
1680,0.089205924
1681,0.087327905
1682,0.089205924
1683,0.094839983
1684,0.10329107
1685,0.111742158
1686,0.119254235
1687,0.125827304
1688,0.129583342
1689,0.131461362
1690,0.131461362
1691,0.131461362
1692,0.131461362
1693,0.131461362
1694,0.133339381
1695,0.135217401
1696,0.13803443
1697,0.159631654
1698,0.187801946
1699,0.194375014
1700,0.168082741
1701,0.128644333
1702,0.10516909
1703,0.096718002
1704,0.091083944
1705,0.089205924
1706,0.091083944
1707,0.096718002
1708,0.10423008
1709,0.113620177
1710,0.121132255
1711,0.126766313
1712,0.130522352
1713,0.132400372
1714,0.132400372
1715,0.131461362
1716,0.130522352
1717,0.131461362
1718,0.132400372
1719,0.134278391
1720,0.13709542
1721,0.160570664
1722,0.187801946
1723,0.192496994
1724,0.166204722
1725,0.126766313
1726,0.10235206
1727,0.094839983
1728,0.089205924
1729,0.086388895
1730,0.088266914
1731,0.093900973
1732,0.101413051
1733,0.109864138
1734,0.117376216
1735,0.123010274
1736,0.126766313
1737,0.128644333
1738,0.128644333
1739,0.127705323
1740,0.127705323
1741,0.127705323
1742,0.129583342
1743,0.131461362
1744,0.134278391
1745,0.157753634
1746,0.184984916
1747,0.189679965
1748,0.163387693
1749,0.123010274
1750,0.099535031
1751,0.092022953
1752,0.086388895
1753,0.083571866
1754,0.080754837
1755,0.086388895
1756,0.094839983
1757,0.10329107
1758,0.110803148
1759,0.115498197
1760,0.118315226
1761,0.118315226
1762,0.116437206
1763,0.113620177
1764,0.112681167
1765,0.112681167
1766,0.114559187
1767,0.117376216
1768,0.122071265
1769,0.145546508
1770,0.175594819
1771,0.183106897
1772,0.158692644
1773,0.120193245
1774,0.096718002
1775,0.088266914
1776,0.082632856
1777,0.080754837
1778,0.082632856
1779,0.088266914
1780,0.096718002
1781,0.10516909
1782,0.112681167
1783,0.117376216
1784,0.120193245
1785,0.120193245
1786,0.118315226
1787,0.116437206
1788,0.114559187
1789,0.114559187
1790,0.116437206
1791,0.120193245
1792,0.124888294
1793,0.148363537
1794,0.178411848
1795,0.185923926
1796,0.160570664
1797,0.122071265
1798,0.098596021
1799,0.090144934
1800,0.084510876
1801,0.082632856
1802,0.084510876
1803,0.094839983
1804,0.10235206
1805,0.110803148
1806,0.119254235
1807,0.124888294
1808,0.128644333
1809,0.130522352
1810,0.131461362
1811,0.130522352
1812,0.130522352
1813,0.130522352
1814,0.132400372
1815,0.134278391
1816,0.13803443
1817,0.160570664
1818,0.188740955
1819,0.193436004
1820,0.167143732
1821,0.126766313
1822,0.10329107
1823,0.095778992
1824,0.090144934
1825,0.088266914
1826,0.090144934
1827,0.095778992
1828,0.10329107
1829,0.112681167
1830,0.120193245
1831,0.126766313
1832,0.130522352
1833,0.132400372
1834,0.132400372
1835,0.132400372
1836,0.132400372
1837,0.132400372
1838,0.134278391
1839,0.136156411
1840,0.13897344
1841,0.160570664
1842,0.188740955
1843,0.195314023
1844,0.169960761
1845,0.130522352
1846,0.107047109
1847,0.098596021
1848,0.092961963
1849,0.091083944
1850,0.093900973
1851,0.099535031
1852,0.107047109
1853,0.116437206
1854,0.123949284
1855,0.130522352
1856,0.134278391
1857,0.136156411
1858,0.136156411
1859,0.136156411
1860,0.136156411
1861,0.136156411
1862,0.13803443
1863,0.139912449
1864,0.142729479
1865,0.164326702
1866,0.192496994
1867,0.198131053
1868,0.17277779
1869,0.133339381
1870,0.109864138
1871,0.101413051
1872,0.095778992
1873,0.093900973
1874,0.095778992
1875,0.101413051
1876,0.108925128
1877,0.117376216
1878,0.124888294
1879,0.131461362
1880,0.135217401
1881,0.13709542
1882,0.13709542
1883,0.136156411
1884,0.135217401
1885,0.136156411
1886,0.13709542
1887,0.13897344
1888,0.142729479
1889,0.165265712
1890,0.192496994
1891,0.197192043
1892,0.170899771
1893,0.130522352
1894,0.107047109
1895,0.098596021
1896,0.092961963
1897,0.091083944
1898,0.092961963
1899,0.097657012
1900,0.10516909
1901,0.114559187
1902,0.122071265
1903,0.127705323
1904,0.131461362
1905,0.133339381
1906,0.133339381
1907,0.132400372
1908,0.131461362
1909,0.132400372
1910,0.133339381
1911,0.135217401
1912,0.13803443
1913,0.159631654
1914,0.186862936
1915,0.193436004
1916,0.167143732
1917,0.127705323
1918,0.10423008
1919,0.095778992
1920,0.090144934
1921,0.088266914
1922,0.085449885
1923,0.091083944
1924,0.098596021
1925,0.107986119
1926,0.114559187
1927,0.120193245
1928,0.122071265
1929,0.122071265
1930,0.120193245
1931,0.118315226
1932,0.116437206
1933,0.116437206
1934,0.118315226
1935,0.122071265
1936,0.125827304
1937,0.149302547
1938,0.179350858
1939,0.187801946
1940,0.163387693
1941,0.123949284
1942,0.100474041
1943,0.092961963
1944,0.087327905
1945,0.084510876
1946,0.087327905
1947,0.092961963
1948,0.101413051
1949,0.109864138
1950,0.117376216
1951,0.122071265
1952,0.124888294
1953,0.124888294
1954,0.123010274
1955,0.120193245
1956,0.119254235
1957,0.119254235
1958,0.121132255
1959,0.123949284
1960,0.129583342
1961,0.153997595
1962,0.184045907
1963,0.190618975
1964,0.165265712
1965,0.125827304
1966,0.10235206
1967,0.094839983
1968,0.089205924
1969,0.086388895
1970,0.088266914
1971,0.099535031
1972,0.107047109
1973,0.115498197
1974,0.123010274
1975,0.129583342
1976,0.133339381
1977,0.135217401
1978,0.135217401
1979,0.135217401
1980,0.134278391
1981,0.135217401
1982,0.136156411
1983,0.13803443
1984,0.141790469
1985,0.163387693
1986,0.190618975
1987,0.197192043
1988,0.170899771
1989,0.131461362
1990,0.107986119
1991,0.099535031
1992,0.094839983
1993,0.092022953
1994,0.094839983
1995,0.100474041
1996,0.107986119
1997,0.116437206
1998,0.124888294
1999,0.130522352
2000,0.135217401
2001,0.13709542
2002,0.13709542
2003,0.13709542
2004,0.136156411
2005,0.13709542
2006,0.13897344
2007,0.140851459
2008,0.143668488
2009,0.164326702
2010,0.192496994
2011,0.199070062
2012,0.174655809
2013,0.135217401
2014,0.110803148
2015,0.10329107
2016,0.097657012
2017,0.095778992
2018,0.097657012
2019,0.10329107
2020,0.111742158
2021,0.120193245
2022,0.128644333
2023,0.134278391
2024,0.13897344
2025,0.140851459
2026,0.140851459
2027,0.140851459
2028,0.139912449
2029,0.140851459
2030,0.142729479
2031,0.144607498
2032,0.147424527
2033,0.169960761
2034,0.198131053
2035,0.203765111
2036,0.177472839
2037,0.13803443
2038,0.113620177
2039,0.106108099
2040,0.100474041
2041,0.098596021
2042,0.100474041
2043,0.106108099
2044,0.113620177
2045,0.122071265
2046,0.129583342
2047,0.136156411
2048,0.139912449
2049,0.141790469
2050,0.141790469
2051,0.140851459
2052,0.139912449
2053,0.140851459
2054,0.141790469
2055,0.143668488
2056,0.146485518
2057,0.168082741
2058,0.196253033
2059,0.201887092
2060,0.175594819
2061,0.135217401
2062,0.111742158
2063,0.10329107
2064,0.097657012
2065,0.095778992
2066,0.097657012
2067,0.10235206
2068,0.109864138
2069,0.118315226
2070,0.126766313
2071,0.132400372
2072,0.136156411
2073,0.13803443
2074,0.13803443
2075,0.13709542
2076,0.136156411
2077,0.13709542
2078,0.13803443
2079,0.139912449
2080,0.142729479
2081,0.162448683
2082,0.190618975
2083,0.197192043
2084,0.17183878
2085,0.132400372
2086,0.108925128
2087,0.100474041
2088,0.094839983
2089,0.092961963
2090,0.090144934
2091,0.095778992
2092,0.10329107
2093,0.112681167
2094,0.119254235
2095,0.124888294
2096,0.126766313
2097,0.126766313
2098,0.125827304
2099,0.123010274
2100,0.122071265
2101,0.122071265
2102,0.123949284
2103,0.126766313
2104,0.131461362
2105,0.155875615
2106,0.184984916
2107,0.192496994
2108,0.168082741
2109,0.128644333
2110,0.10516909
2111,0.097657012
2112,0.092022953
2113,0.090144934
2114,0.092022953
2115,0.097657012
2116,0.106108099
2117,0.114559187
2118,0.122071265
2119,0.126766313
2120,0.129583342
2121,0.129583342
2122,0.127705323
2123,0.125827304
2124,0.123949284
2125,0.123949284
2126,0.125827304
2127,0.129583342
2128,0.134278391
2129,0.158692644
2130,0.187801946
2131,0.195314023
2132,0.169960761
2133,0.131461362
2134,0.107047109
2135,0.099535031
2136,0.093900973
2137,0.091083944
2138,0.093900973
2139,0.10423008
2140,0.111742158
2141,0.120193245
2142,0.128644333
2143,0.134278391
2144,0.13803443
2145,0.139912449
2146,0.140851459
2147,0.139912449
2148,0.139912449
2149,0.140851459
2150,0.141790469
2151,0.143668488
2152,0.146485518
2153,0.166204722
2154,0.194375014
2155,0.200948082
2156,0.176533829
2157,0.13709542
2158,0.112681167
2159,0.10516909
2160,0.099535031
2161,0.097657012
2162,0.099535031
2163,0.10516909
2164,0.112681167
2165,0.122071265
2166,0.129583342
2167,0.136156411
2168,0.139912449
2169,0.141790469
2170,0.142729479
2171,0.141790469
2172,0.141790469
2173,0.142729479
2174,0.144607498
2175,0.146485518
2176,0.149302547
2177,0.170899771
2178,0.198131053
2179,0.204704121
2180,0.179350858
2181,0.139912449
2182,0.115498197
2183,0.107986119
2184,0.10235206
2185,0.100474041
2186,0.10329107
2187,0.108925128
2188,0.116437206
2189,0.125827304
2190,0.133339381
2191,0.139912449
2192,0.143668488
2193,0.145546508
2194,0.146485518
2195,0.145546508
2196,0.145546508
2197,0.146485518
2198,0.148363537
2199,0.150241557
2200,0.153058586
2201,0.175594819
2202,0.202826101
2203,0.20846016
2204,0.182167887
2205,0.142729479
2206,0.119254235
2207,0.110803148
2208,0.10516909
2209,0.10329107
2210,0.10516909
2211,0.110803148
2212,0.118315226
2213,0.126766313
2214,0.134278391
2215,0.140851459
2216,0.144607498
2217,0.146485518
2218,0.146485518
2219,0.146485518
2220,0.145546508
2221,0.146485518
2222,0.147424527
2223,0.149302547
2224,0.151180566
2225,0.17183878
2226,0.199070062
2227,0.20564313
2228,0.180289868
2229,0.140851459
2230,0.116437206
2231,0.107986119
2232,0.10235206
2233,0.100474041
2234,0.10235206
2235,0.107047109
2236,0.115498197
2237,0.123949284
2238,0.131461362
2239,0.13709542
2240,0.140851459
2241,0.142729479
2242,0.142729479
2243,0.142729479
2244,0.141790469
2245,0.142729479
2246,0.143668488
2247,0.145546508
2248,0.148363537
2249,0.168082741
2250,0.196253033
2251,0.202826101
2252,0.177472839
2253,0.13709542
2254,0.113620177
2255,0.10516909
2256,0.099535031
2257,0.097657012
2258,0.094839983
2259,0.100474041
2260,0.108925128
2261,0.117376216
2262,0.124888294
2263,0.129583342
2264,0.132400372
2265,0.132400372
2266,0.130522352
2267,0.128644333
2268,0.126766313
2269,0.126766313
2270,0.128644333
2271,0.132400372
2272,0.13709542
2273,0.161509673
2274,0.190618975
2275,0.198131053
2276,0.17277779
2277,0.134278391
2278,0.109864138
2279,0.10235206
2280,0.096718002
2281,0.094839983
2282,0.096718002
2283,0.10235206
2284,0.110803148
2285,0.119254235
2286,0.126766313
2287,0.131461362
2288,0.134278391
2289,0.134278391
2290,0.132400372
2291,0.130522352
2292,0.129583342
2293,0.129583342
2294,0.131461362
2295,0.134278391
2296,0.13803443
2297,0.160570664
2298,0.190618975
2299,0.199070062
2300,0.174655809
2301,0.136156411
2302,0.111742158
2303,0.10423008
2304,0.098596021
2305,0.095778992
2306,0.098596021
2307,0.108925128
2308,0.116437206
2309,0.124888294
2310,0.133339381
2311,0.13897344
2312,0.142729479
2313,0.144607498
2314,0.145546508
2315,0.144607498
2316,0.144607498
2317,0.145546508
2318,0.146485518
2319,0.148363537
2320,0.151180566
2321,0.170899771
2322,0.199070062
2323,0.20658214
2324,0.181228878
2325,0.141790469
2326,0.117376216
2327,0.109864138
2328,0.10423008
2329,0.10235206
2330,0.10423008
2331,0.109864138
2332,0.117376216
2333,0.126766313
2334,0.134278391
2335,0.140851459
2336,0.144607498
2337,0.146485518
2338,0.147424527
2339,0.146485518
2340,0.146485518
2341,0.147424527
2342,0.149302547
2343,0.151180566
2344,0.153997595
2345,0.176533829
2346,0.203765111
2347,0.209399169
2348,0.184045907
2349,0.144607498
2350,0.120193245
2351,0.112681167
2352,0.107047109
2353,0.10516909
2354,0.107986119
2355,0.113620177
2356,0.121132255
2357,0.130522352
2358,0.13803443
2359,0.144607498
2360,0.148363537
2361,0.150241557
2362,0.151180566
2363,0.151180566
2364,0.150241557
2365,0.151180566
2366,0.153058586
2367,0.154936605
2368,0.157753634
2369,0.178411848
2370,0.20658214
2371,0.212216199
2372,0.186862936
2373,0.147424527
2374,0.123949284
2375,0.115498197
2376,0.109864138
2377,0.107986119
2378,0.109864138
2379,0.115498197
2380,0.123010274
2381,0.131461362
2382,0.139912449
2383,0.145546508
2384,0.149302547
2385,0.151180566
2386,0.151180566
2387,0.151180566
2388,0.150241557
2389,0.151180566
2390,0.152119576
2391,0.153997595
2392,0.155875615
2393,0.175594819
2394,0.203765111
2395,0.210338179
2396,0.184984916
2397,0.145546508
2398,0.121132255
2399,0.112681167
2400,0.107047109
2401,0.10516909
2402,0.107047109
2403,0.112681167
2404,0.120193245
2405,0.128644333
2406,0.136156411
2407,0.141790469
2408,0.145546508
2409,0.147424527
2410,0.148363537
2411,0.147424527
2412,0.147424527
2413,0.147424527
2414,0.149302547
2415,0.150241557
2416,0.153058586
2417,0.174655809
2418,0.202826101
2419,0.20846016
2420,0.182167887
2421,0.142729479
2422,0.118315226
2423,0.109864138
2424,0.10516909
2425,0.10235206
2426,0.099535031
2427,0.10516909
2428,0.113620177
2429,0.122071265
2430,0.129583342
2431,0.134278391
2432,0.13709542
2433,0.13709542
2434,0.135217401
2435,0.133339381
2436,0.132400372
2437,0.132400372
2438,0.134278391
2439,0.13709542
2440,0.141790469
2441,0.164326702
2442,0.194375014
2443,0.201887092
2444,0.177472839
2445,0.13897344
2446,0.115498197
2447,0.107047109
2448,0.101413051
2449,0.099535031
2450,0.101413051
2451,0.107047109
2452,0.115498197
2453,0.123949284
2454,0.131461362
2455,0.13709542
2456,0.13897344
2457,0.139912449
2458,0.13803443
2459,0.136156411
2460,0.134278391
2461,0.135217401
2462,0.13709542
2463,0.139912449
2464,0.143668488
2465,0.165265712
2466,0.195314023
2467,0.203765111
2468,0.180289868
2469,0.140851459
2470,0.117376216
2471,0.108925128
2472,0.10329107
2473,0.101413051
2474,0.10329107
2475,0.113620177
2476,0.122071265
2477,0.130522352
2478,0.13803443
2479,0.144607498
2480,0.148363537
2481,0.150241557
2482,0.151180566
2483,0.150241557
2484,0.150241557
2485,0.151180566
2486,0.152119576
2487,0.153997595
2488,0.156814625
2489,0.178411848
2490,0.20564313
2491,0.212216199
2492,0.185923926
2493,0.146485518
2494,0.123010274
2495,0.114559187
2496,0.108925128
2497,0.107047109
2498,0.108925128
2499,0.114559187
2500,0.123010274
2501,0.131461362
2502,0.13897344
2503,0.145546508
2504,0.150241557
2505,0.152119576
2506,0.152119576
2507,0.152119576
2508,0.152119576
2509,0.153058586
2510,0.154936605
2511,0.156814625
2512,0.159631654
2513,0.181228878
2514,0.20846016
2515,0.215033228
2516,0.188740955
2517,0.149302547
2518,0.125827304
2519,0.118315226
2520,0.112681167
2521,0.110803148
2522,0.112681167
2523,0.118315226
2524,0.126766313
2525,0.135217401
2526,0.143668488
2527,0.149302547
2528,0.153997595
2529,0.155875615
2530,0.156814625
2531,0.155875615
2532,0.155875615
2533,0.156814625
2534,0.158692644
2535,0.160570664
2536,0.162448683
2537,0.182167887
2538,0.209399169
2539,0.216911247
2540,0.192496994
2541,0.153058586
2542,0.128644333
2543,0.120193245
2544,0.114559187
2545,0.112681167
2546,0.114559187
2547,0.120193245
2548,0.127705323
2549,0.13709542
2550,0.144607498
2551,0.150241557
2552,0.153997595
2553,0.155875615
2554,0.156814625
2555,0.155875615
2556,0.155875615
2557,0.155875615
2558,0.157753634
2559,0.159631654
2560,0.161509673
2561,0.182167887
2562,0.209399169
2563,0.215972237
2564,0.190618975
2565,0.150241557
2566,0.125827304
2567,0.118315226
2568,0.112681167
2569,0.109864138
2570,0.111742158
2571,0.117376216
2572,0.124888294
2573,0.133339381
2574,0.140851459
2575,0.146485518
2576,0.151180566
2577,0.153058586
2578,0.153058586
2579,0.152119576
2580,0.152119576
2581,0.153058586
2582,0.153997595
2583,0.155875615
2584,0.158692644
2585,0.179350858
2586,0.20752115
2587,0.213155208
2588,0.186862936
2589,0.147424527
2590,0.123010274
2591,0.115498197
2592,0.109864138
2593,0.107986119
2594,0.10423008
2595,0.109864138
2596,0.118315226
2597,0.126766313
2598,0.134278391
2599,0.13897344
2600,0.141790469
2601,0.141790469
2602,0.140851459
2603,0.13803443
2604,0.13709542
2605,0.13709542
2606,0.13897344
2607,0.142729479
2608,0.146485518
2609,0.167143732
2610,0.197192043
2611,0.20658214
2612,0.183106897
2613,0.143668488
2614,0.120193245
2615,0.111742158
2616,0.106108099
2617,0.10423008
2618,0.106108099
2619,0.112681167
2620,0.120193245
2621,0.128644333
2622,0.136156411
2623,0.141790469
2624,0.144607498
2625,0.144607498
2626,0.142729479
2627,0.140851459
2628,0.139912449
2629,0.139912449
2630,0.141790469
2631,0.144607498
2632,0.148363537
2633,0.170899771
2634,0.200948082
2635,0.209399169
2636,0.184984916
2637,0.145546508
2638,0.122071265
2639,0.113620177
2640,0.107986119
2641,0.106108099
2642,0.107986119
2643,0.118315226
2644,0.126766313
2645,0.135217401
2646,0.142729479
2647,0.149302547
2648,0.153058586
2649,0.154936605
2650,0.154936605
2651,0.154936605
2652,0.154936605
2653,0.155875615
2654,0.156814625
2655,0.158692644
2656,0.161509673
2657,0.183106897
2658,0.211277189
2659,0.216911247
2660,0.190618975
2661,0.151180566
2662,0.126766313
2663,0.119254235
2664,0.113620177
2665,0.111742158
2666,0.113620177
2667,0.119254235
2668,0.127705323
2669,0.136156411
2670,0.143668488
2671,0.150241557
2672,0.154936605
2673,0.156814625
2674,0.156814625
2675,0.156814625
2676,0.156814625
2677,0.157753634
2678,0.159631654
2679,0.161509673
2680,0.163387693
2681,0.183106897
2682,0.211277189
2683,0.218789267
2684,0.193436004
2685,0.153997595
2686,0.130522352
2687,0.123010274
2688,0.117376216
2689,0.115498197
2690,0.117376216
2691,0.123010274
2692,0.131461362
2693,0.139912449
2694,0.148363537
2695,0.153997595
2696,0.158692644
2697,0.160570664
2698,0.160570664
2699,0.160570664
2700,0.160570664
2701,0.161509673
2702,0.163387693
2703,0.165265712
2704,0.167143732
2705,0.186862936
2706,0.215033228
2707,0.221606296
2708,0.197192043
2709,0.157753634
2710,0.133339381
2711,0.124888294
2712,0.120193245
2713,0.117376216
2714,0.119254235
2715,0.124888294
2716,0.133339381
2717,0.141790469
2718,0.149302547
2719,0.154936605
2720,0.159631654
2721,0.161509673
2722,0.161509673
2723,0.160570664
2724,0.160570664
2725,0.161509673
2726,0.162448683
2727,0.164326702
2728,0.167143732
2729,0.187801946
2730,0.215033228
2731,0.220667286
2732,0.195314023
2733,0.154936605
2734,0.130522352
2735,0.123010274
2736,0.117376216
2737,0.114559187
2738,0.116437206
2739,0.122071265
2740,0.129583342
2741,0.13803443
2742,0.145546508
2743,0.152119576
2744,0.155875615
2745,0.157753634
2746,0.157753634
2747,0.157753634
2748,0.156814625
2749,0.157753634
2750,0.158692644
2751,0.160570664
2752,0.162448683
2753,0.182167887
2754,0.210338179
2755,0.216911247
2756,0.191557985
2757,0.152119576
2758,0.127705323
2759,0.120193245
2760,0.114559187
2761,0.112681167
2762,0.108925128
2763,0.114559187
2764,0.123010274
2765,0.131461362
2766,0.13897344
2767,0.143668488
2768,0.146485518
2769,0.146485518
2770,0.145546508
2771,0.143668488
2772,0.141790469
2773,0.141790469
2774,0.143668488
2775,0.147424527
2776,0.151180566
2777,0.17183878
2778,0.201887092
2779,0.211277189
2780,0.187801946
2781,0.148363537
2782,0.124888294
2783,0.116437206
2784,0.110803148
2785,0.108925128
2786,0.110803148
2787,0.116437206
2788,0.124888294
2789,0.133339381
2790,0.140851459
2791,0.146485518
2792,0.148363537
2793,0.149302547
2794,0.147424527
2795,0.145546508
2796,0.143668488
2797,0.143668488
2798,0.146485518
2799,0.149302547
2800,0.153058586
2801,0.176533829
2802,0.20658214
2803,0.214094218
2804,0.189679965
2805,0.150241557
2806,0.126766313
2807,0.118315226
2808,0.112681167
2809,0.110803148
2810,0.112681167
2811,0.123010274
2812,0.130522352
2813,0.139912449
2814,0.147424527
2815,0.153058586
2816,0.157753634
2817,0.159631654
2818,0.159631654
2819,0.159631654
2820,0.159631654
2821,0.160570664
2822,0.161509673
2823,0.163387693
2824,0.166204722
2825,0.185923926
2826,0.214094218
2827,0.220667286
2828,0.195314023
2829,0.155875615
2830,0.131461362
2831,0.123949284
2832,0.118315226
2833,0.116437206
2834,0.118315226
2835,0.123949284
2836,0.132400372
2837,0.140851459
2838,0.148363537
2839,0.154936605
2840,0.158692644
2841,0.161509673
2842,0.161509673
2843,0.161509673
2844,0.161509673
2845,0.162448683
2846,0.164326702
2847,0.166204722
2848,0.168082741
2849,0.186862936
2850,0.215033228
2851,0.222545306
2852,0.198131053
2853,0.158692644
2854,0.135217401
2855,0.126766313
2856,0.122071265
2857,0.120193245
2858,0.122071265
2859,0.127705323
2860,0.136156411
2861,0.144607498
2862,0.152119576
2863,0.158692644
2864,0.162448683
2865,0.165265712
2866,0.165265712
2867,0.165265712
2868,0.165265712
2869,0.166204722
2870,0.168082741
2871,0.169960761
2872,0.17183878
2873,0.192496994
2874,0.220667286
2875,0.227240354
2876,0.201887092
2877,0.161509673
2878,0.13803443
2879,0.129583342
2880,0.123949284
2881,0.122071265
2882,0.123949284
2883,0.129583342
2884,0.13709542
2885,0.145546508
2886,0.153997595
2887,0.159631654
2888,0.163387693
2889,0.165265712
2890,0.166204722
2891,0.165265712
2892,0.165265712
2893,0.165265712
2894,0.167143732
2895,0.169021751
2896,0.170899771
2897,0.191557985
2898,0.218789267
2899,0.225362335
2900,0.200009072
2901,0.159631654
2902,0.135217401
2903,0.126766313
2904,0.121132255
2905,0.119254235
2906,0.121132255
2907,0.126766313
2908,0.134278391
2909,0.142729479
2910,0.150241557
2911,0.155875615
2912,0.159631654
2913,0.161509673
2914,0.162448683
2915,0.161509673
2916,0.161509673
2917,0.161509673
2918,0.163387693
2919,0.165265712
2920,0.166204722
2921,0.184984916
2922,0.213155208
2923,0.220667286
2924,0.196253033
2925,0.156814625
2926,0.132400372
2927,0.123949284
2928,0.118315226
2929,0.116437206
2930,0.113620177
2931,0.119254235
2932,0.127705323
2933,0.136156411
2934,0.143668488
2935,0.148363537
2936,0.151180566
2937,0.151180566
2938,0.149302547
2939,0.147424527
2940,0.146485518
2941,0.146485518
2942,0.148363537
2943,0.151180566
2944,0.155875615
2945,0.177472839
2946,0.20752115
2947,0.215972237
2948,0.191557985
2949,0.153058586
2950,0.128644333
2951,0.121132255
2952,0.115498197
2953,0.113620177
2954,0.115498197
2955,0.121132255
2956,0.129583342
2957,0.13803443
2958,0.145546508
2959,0.150241557
2960,0.153058586
2961,0.153058586
2962,0.152119576
2963,0.150241557
2964,0.148363537
2965,0.148363537
2966,0.150241557
2967,0.153997595
2968,0.157753634
2969,0.180289868
2970,0.210338179
2971,0.217850257
2972,0.194375014
2973,0.154936605
2974,0.131461362
2975,0.123010274
2976,0.117376216
2977,0.115498197
2978,0.117376216
2979,0.127705323
2980,0.135217401
2981,0.144607498
2982,0.152119576
2983,0.157753634
2984,0.162448683
2985,0.164326702
2986,0.164326702
2987,0.164326702
2988,0.164326702
2989,0.165265712
2990,0.166204722
2991,0.168082741
2992,0.169960761
2993,0.188740955
2994,0.216911247
2995,0.224423325
2996,0.200009072
2997,0.160570664
2998,0.136156411
2999,0.128644333
3000,0.123010274
3001,0.121132255
3002,0.123010274
3003,0.128644333
3004,0.136156411
3005,0.145546508
3006,0.153058586
3007,0.159631654
3008,0.163387693
3009,0.165265712
3010,0.166204722
3011,0.166204722
3012,0.166204722
3013,0.167143732
3014,0.168082741
3015,0.170899771
3016,0.17277779
3017,0.192496994
3018,0.220667286
3019,0.227240354
3020,0.202826101
3021,0.163387693
3022,0.13897344
3023,0.131461362
3024,0.125827304
3025,0.123949284
3026,0.126766313
3027,0.132400372
3028,0.139912449
3029,0.149302547
3030,0.156814625
3031,0.163387693
3032,0.167143732
3033,0.169960761
3034,0.169960761
3035,0.169960761
3036,0.169960761
3037,0.170899771
3038,0.17183878
3039,0.174655809
3040,0.176533829
3041,0.197192043
3042,0.225362335
3043,0.231935403
3044,0.20564313
3045,0.166204722
3046,0.142729479
3047,0.134278391
3048,0.128644333
3049,0.126766313
3050,0.128644333
3051,0.134278391
3052,0.141790469
3053,0.150241557
3054,0.157753634
3055,0.164326702
3056,0.168082741
3057,0.169960761
3058,0.169960761
3059,0.169960761
3060,0.169960761
3061,0.169960761
3062,0.17183878
3063,0.1737168
3064,0.174655809
3065,0.193436004
3066,0.220667286
3067,0.229118374
3068,0.203765111
3069,0.164326702
3070,0.139912449
3071,0.131461362
3072,0.125827304
3073,0.123949284
3074,0.125827304
3075,0.130522352
3076,0.13803443
3077,0.146485518
3078,0.154936605
3079,0.160570664
3080,0.164326702
3081,0.166204722
3082,0.166204722
3083,0.166204722
3084,0.166204722
3085,0.166204722
3086,0.168082741
3087,0.169021751
3088,0.170899771
3089,0.189679965
3090,0.217850257
3091,0.225362335
3092,0.200948082
3093,0.160570664
3094,0.13709542
3095,0.128644333
3096,0.123010274
3097,0.121132255
3098,0.118315226
3099,0.123949284
3100,0.131461362
3101,0.139912449
3102,0.147424527
3103,0.153058586
3104,0.154936605
3105,0.155875615
3106,0.153997595
3107,0.152119576
3108,0.150241557
3109,0.151180566
3110,0.153058586
3111,0.155875615
3112,0.159631654
3113,0.182167887
3114,0.212216199
3115,0.220667286
3116,0.196253033
3117,0.156814625
3118,0.133339381
3119,0.125827304
3120,0.119254235
3121,0.117376216
3122,0.120193245
3123,0.125827304
3124,0.133339381
3125,0.142729479
3126,0.149302547
3127,0.154936605
3128,0.157753634
3129,0.157753634
3130,0.155875615
3131,0.153997595
3132,0.153058586
3133,0.153058586
3134,0.154936605
3135,0.157753634
3136,0.161509673
3137,0.182167887
3138,0.212216199
3139,0.221606296
3140,0.198131053
3141,0.159631654
3142,0.135217401
3143,0.126766313
3144,0.121132255
3145,0.119254235
3146,0.121132255
3147,0.131461362
3148,0.139912449
3149,0.148363537
3150,0.155875615
3151,0.162448683
3152,0.166204722
3153,0.168082741
3154,0.169021751
3155,0.169021751
3156,0.168082741
3157,0.169021751
3158,0.170899771
3159,0.17277779
3160,0.174655809
3161,0.192496994
3162,0.220667286
3163,0.228179364
3164,0.204704121
3165,0.164326702
3166,0.140851459
3167,0.132400372
3168,0.126766313
3169,0.124888294
3170,0.126766313
3171,0.132400372
3172,0.140851459
3173,0.149302547
3174,0.157753634
3175,0.163387693
3176,0.168082741
3177,0.169960761
3178,0.169960761
3179,0.169960761
3180,0.169960761
3181,0.170899771
3182,0.17277779
3183,0.174655809
3184,0.176533829
3185,0.197192043
3186,0.225362335
3187,0.231935403
3188,0.20658214
3189,0.167143732
3190,0.143668488
3191,0.136156411
3192,0.130522352
3193,0.128644333
3194,0.130522352
3195,0.136156411
3196,0.144607498
3197,0.153058586
3198,0.161509673
3199,0.167143732
3200,0.17183878
3201,0.1737168
3202,0.174655809
3203,0.1737168
3204,0.1737168
3205,0.174655809
3206,0.176533829
3207,0.178411848
3208,0.180289868
3209,0.199070062
3210,0.227240354
3211,0.234752432
3212,0.210338179
3213,0.170899771
3214,0.146485518
3215,0.13803443
3216,0.132400372
3217,0.130522352
3218,0.132400372
