time,Niger
4/5/2015 9:30,0.798016995
4/5/2015 10:30,0.878885796
4/5/2015 11:30,0.914354973
4/5/2015 12:30,0.876990081
4/5/2015 13:30,0.785520568
4/5/2015 14:30,0.628935834
4/5/2015 15:30,0.414643139
4/5/2015 16:30,0.182410356
4/5/2015 17:30,0.028409126
4/5/2015 18:30,0
4/5/2015 19:30,0
4/5/2015 20:30,0
4/5/2015 21:30,0
4/5/2015 22:30,0
4/5/2015 23:30,0
4/6/2015 0:30,0
4/6/2015 1:30,0
4/6/2015 2:30,0
4/6/2015 3:30,0
4/6/2015 4:30,0
4/6/2015 5:30,0.018574752
4/6/2015 6:30,0.15765233
4/6/2015 7:30,0.38836937
4/6/2015 8:30,0.592020551
4/6/2015 9:30,0.776325139
4/6/2015 10:30,0.854701162
4/6/2015 11:30,0.876159035
4/6/2015 12:30,0.810944266
4/6/2015 13:30,0.686658504
4/6/2015 14:30,0.568207173
4/6/2015 15:30,0.36068556
4/6/2015 16:30,0.154537523
4/6/2015 17:30,0.022372956
4/6/2015 18:30,0
4/6/2015 19:30,0
4/6/2015 20:30,0
4/6/2015 21:30,0
4/6/2015 22:30,0
4/6/2015 23:30,0
4/7/2015 0:30,0
4/7/2015 1:30,0
4/7/2015 2:30,0
4/7/2015 3:30,0
4/7/2015 4:30,0
4/7/2015 5:30,0.018392986
4/7/2015 6:30,0.148459774
4/7/2015 7:30,0.369501774
4/7/2015 8:30,0.595096358
4/7/2015 9:30,0.782842306
4/7/2015 10:30,0.875109724
4/7/2015 11:30,0.905861696
4/7/2015 12:30,0.887190434
4/7/2015 13:30,0.794347175
4/7/2015 14:30,0.63958357
4/7/2015 15:30,0.426408626
4/7/2015 16:30,0.186899603
4/7/2015 17:30,0.029126696
4/7/2015 18:30,0
4/7/2015 19:30,0
4/7/2015 20:30,0
4/7/2015 21:30,0
4/7/2015 22:30,0
4/7/2015 23:30,0
4/8/2015 0:30,0
4/8/2015 1:30,0
4/8/2015 2:30,0
4/8/2015 3:30,0
4/8/2015 4:30,0
4/8/2015 5:30,0.01876318
4/8/2015 6:30,0.148644306
4/8/2015 7:30,0.378843743
4/8/2015 8:30,0.601741492
4/8/2015 9:30,0.773866981
4/8/2015 10:30,0.863508775
4/8/2015 11:30,0.902724216
4/8/2015 12:30,0.864123355
4/8/2015 13:30,0.771431054
4/8/2015 14:30,0.610209099
4/8/2015 15:30,0.401659366
4/8/2015 16:30,0.173593677
4/8/2015 17:30,0.028297254
4/8/2015 18:30,0
4/8/2015 19:30,0
4/8/2015 20:30,0
4/8/2015 21:30,0
4/8/2015 22:30,0
4/8/2015 23:30,0
4/9/2015 0:30,0
4/9/2015 1:30,0
4/9/2015 2:30,0
4/9/2015 3:30,0
4/9/2015 4:30,0
4/9/2015 5:30,0.019174474
4/9/2015 6:30,0.153941227
4/9/2015 7:30,0.406040925
4/9/2015 8:30,0.624431403
4/9/2015 9:30,0.793559658
4/9/2015 10:30,0.889913817
4/9/2015 11:30,0.927180463
4/9/2015 12:30,0.895119757
4/9/2015 13:30,0.792759546
4/9/2015 14:30,0.645842221
4/9/2015 15:30,0.431631262
4/9/2015 16:30,0.189902862
4/9/2015 17:30,0.029868105
4/9/2015 18:30,0
4/9/2015 19:30,0
4/9/2015 20:30,0
4/9/2015 21:30,0
4/9/2015 22:30,0
4/9/2015 23:30,0
4/10/2015 0:30,0
4/10/2015 1:30,0
4/10/2015 2:30,0
4/10/2015 3:30,0
4/10/2015 4:30,0
4/10/2015 5:30,0.0211923
4/10/2015 6:30,0.170301801
4/10/2015 7:30,0.427703952
4/10/2015 8:30,0.659336149
4/10/2015 9:30,0.831808849
4/10/2015 10:30,0.924496609
4/10/2015 11:30,0.957009089
4/10/2015 12:30,0.924419077
4/10/2015 13:30,0.825449469
4/10/2015 14:30,0.661625473
4/10/2015 15:30,0.440029536
4/10/2015 16:30,0.192136053
4/10/2015 17:30,0.030083543
4/10/2015 18:30,0
4/10/2015 19:30,0
4/10/2015 20:30,0
4/10/2015 21:30,0
4/10/2015 22:30,0
4/10/2015 23:30,0
4/11/2015 0:30,0
4/11/2015 1:30,0
4/11/2015 2:30,0
4/11/2015 3:30,0
4/11/2015 4:30,0
4/11/2015 5:30,0.022647503
4/11/2015 6:30,0.174643104
4/11/2015 7:30,0.433521649
4/11/2015 8:30,0.66940183
4/11/2015 9:30,0.846628563
4/11/2015 10:30,0.94292141
4/11/2015 11:30,0.976647569
4/11/2015 12:30,0.942023517
4/11/2015 13:30,0.840482596
4/11/2015 14:30,0.6730321
4/11/2015 15:30,0.448531142
4/11/2015 16:30,0.195716793
4/11/2015 17:30,0.030564752
4/11/2015 18:30,0
4/11/2015 19:30,0
4/11/2015 20:30,0
4/11/2015 21:30,0
4/11/2015 22:30,0
4/11/2015 23:30,0
4/12/2015 0:30,0
4/12/2015 1:30,0
4/12/2015 2:30,0
4/12/2015 3:30,0
4/12/2015 4:30,0
4/12/2015 5:30,0.023913217
4/12/2015 6:30,0.179325857
4/12/2015 7:30,0.43925595
4/12/2015 8:30,0.674261625
4/12/2015 9:30,0.848571546
4/12/2015 10:30,0.94073862
4/12/2015 11:30,0.976711255
4/12/2015 12:30,0.94248162
4/12/2015 13:30,0.842290276
4/12/2015 14:30,0.674433499
4/12/2015 15:30,0.450220319
4/12/2015 16:30,0.196980257
4/12/2015 17:30,0.031081772
4/12/2015 18:30,0
4/12/2015 19:30,0
4/12/2015 20:30,0
4/12/2015 21:30,0
4/12/2015 22:30,0
4/12/2015 23:30,0
4/13/2015 0:30,0
4/13/2015 1:30,0
4/13/2015 2:30,0
4/13/2015 3:30,0
4/13/2015 4:30,0
4/13/2015 5:30,0.02475785
4/13/2015 6:30,0.183367126
4/13/2015 7:30,0.447460644
4/13/2015 8:30,0.682419869
4/13/2015 9:30,0.855511243
4/13/2015 10:30,0.951921635
4/13/2015 11:30,0.985431431
4/13/2015 12:30,0.952389224
4/13/2015 13:30,0.850924719
4/13/2015 14:30,0.681357547
4/13/2015 15:30,0.450995208
4/13/2015 16:30,0.197891783
4/13/2015 17:30,0.031036559
4/13/2015 18:30,0
4/13/2015 19:30,0
4/13/2015 20:30,0
4/13/2015 21:30,0
4/13/2015 22:30,0
4/13/2015 23:30,0
4/14/2015 0:30,0
4/14/2015 1:30,0
4/14/2015 2:30,0
4/14/2015 3:30,0
4/14/2015 4:30,0
4/14/2015 5:30,0.02572731
4/14/2015 6:30,0.186301712
4/14/2015 7:30,0.448859023
4/14/2015 8:30,0.67605456
4/14/2015 9:30,0.85166326
4/14/2015 10:30,0.949980343
4/14/2015 11:30,0.985673314
4/14/2015 12:30,0.948023517
4/14/2015 13:30,0.848273462
4/14/2015 14:30,0.682439697
4/14/2015 15:30,0.455110349
4/14/2015 16:30,0.200022776
4/14/2015 17:30,0.032013691
4/14/2015 18:30,0
4/14/2015 19:30,0
4/14/2015 20:30,0
4/14/2015 21:30,0
4/14/2015 22:30,0
4/14/2015 23:30,0
4/15/2015 0:30,0
4/15/2015 1:30,0
4/15/2015 2:30,0
4/15/2015 3:30,0
4/15/2015 4:30,0
4/15/2015 5:30,0.026134977
4/15/2015 6:30,0.186642926
4/15/2015 7:30,0.45058732
4/15/2015 8:30,0.679376002
4/15/2015 9:30,0.853111075
4/15/2015 10:30,0.950497812
4/15/2015 11:30,0.984349704
4/15/2015 12:30,0.949646979
4/15/2015 13:30,0.847423761
4/15/2015 14:30,0.679327196
4/15/2015 15:30,0.452974559
4/15/2015 16:30,0.197975174
4/15/2015 17:30,0.031655
4/15/2015 18:30,0
4/15/2015 19:30,0
4/15/2015 20:30,0
4/15/2015 21:30,0
4/15/2015 22:30,0
4/15/2015 23:30,0
4/16/2015 0:30,0
4/16/2015 1:30,0
4/16/2015 2:30,0
4/16/2015 3:30,0
4/16/2015 4:30,0
4/16/2015 5:30,0.026881386
4/16/2015 6:30,0.188203352
4/16/2015 7:30,0.451943839
4/16/2015 8:30,0.683797809
4/16/2015 9:30,0.857774159
4/16/2015 10:30,0.950744376
4/16/2015 11:30,0.985952985
4/16/2015 12:30,0.952021047
4/16/2015 13:30,0.849733898
4/16/2015 14:30,0.680718813
4/16/2015 15:30,0.453360272
4/16/2015 16:30,0.19843936
4/16/2015 17:30,0.031930787
4/16/2015 18:30,0
4/16/2015 19:30,0
4/16/2015 20:30,0
4/16/2015 21:30,0
4/16/2015 22:30,0
4/16/2015 23:30,0
4/17/2015 0:30,0
4/17/2015 1:30,0
4/17/2015 2:30,0
4/17/2015 3:30,0
4/17/2015 4:30,0
4/17/2015 5:30,0.027616883
4/17/2015 6:30,0.189862536
4/17/2015 7:30,0.453905822
4/17/2015 8:30,0.684062417
4/17/2015 9:30,0.857474513
4/17/2015 10:30,0.950301962
4/17/2015 11:30,0.983685685
4/17/2015 12:30,0.947721589
4/17/2015 13:30,0.844855276
4/17/2015 14:30,0.676342
4/17/2015 15:30,0.450488029
4/17/2015 16:30,0.197104441
4/17/2015 17:30,0.031878875
4/17/2015 18:30,0
4/17/2015 19:30,0
4/17/2015 20:30,0
4/17/2015 21:30,0
4/17/2015 22:30,0
4/17/2015 23:30,0
4/18/2015 0:30,0
4/18/2015 1:30,0
4/18/2015 2:30,0
4/18/2015 3:30,0
4/18/2015 4:30,0
4/18/2015 5:30,0.028078018
4/18/2015 6:30,0.189584108
4/18/2015 7:30,0.451091219
4/18/2015 8:30,0.678421723
4/18/2015 9:30,0.849415055
4/18/2015 10:30,0.940890383
4/18/2015 11:30,0.972825286
4/18/2015 12:30,0.936205633
4/18/2015 13:30,0.834011151
4/18/2015 14:30,0.6660157
4/18/2015 15:30,0.443751082
4/18/2015 16:30,0.194101415
4/18/2015 17:30,0.031295543
4/18/2015 18:30,0
4/18/2015 19:30,0
4/18/2015 20:30,0
4/18/2015 21:30,0
4/18/2015 22:30,0
4/18/2015 23:30,0
4/19/2015 0:30,0
4/19/2015 1:30,0
4/19/2015 2:30,0
4/19/2015 3:30,0
4/19/2015 4:30,0
4/19/2015 5:30,0.028410076
4/19/2015 6:30,0.18999795
4/19/2015 7:30,0.449643327
4/19/2015 8:30,0.675235071
4/19/2015 9:30,0.840273681
4/19/2015 10:30,0.930112915
4/19/2015 11:30,0.959977118
4/19/2015 12:30,0.924365598
4/19/2015 13:30,0.82415633
4/19/2015 14:30,0.659171729
4/19/2015 15:30,0.439134728
4/19/2015 16:30,0.191841923
4/19/2015 17:30,0.030964286
4/19/2015 18:30,0
4/19/2015 19:30,0
4/19/2015 20:30,0
4/19/2015 21:30,0
4/19/2015 22:30,0
4/19/2015 23:30,0
4/20/2015 0:30,0
4/20/2015 1:30,0
4/20/2015 2:30,0
4/20/2015 3:30,0
4/20/2015 4:30,0
4/20/2015 5:30,0.029356615
4/20/2015 6:30,0.191706455
4/20/2015 7:30,0.450484049
4/20/2015 8:30,0.668381917
4/20/2015 9:30,0.833028604
4/20/2015 10:30,0.921212762
4/20/2015 11:30,0.952228141
4/20/2015 12:30,0.916859503
4/20/2015 13:30,0.817861447
4/20/2015 14:30,0.654812894
4/20/2015 15:30,0.436650107
4/20/2015 16:30,0.190896156
4/20/2015 17:30,0.03095478
4/20/2015 18:30,0
4/20/2015 19:30,0
4/20/2015 20:30,0
4/20/2015 21:30,0
4/20/2015 22:30,0
4/20/2015 23:30,0
4/21/2015 0:30,0
4/21/2015 1:30,0
4/21/2015 2:30,0
4/21/2015 3:30,0
4/21/2015 4:30,0
4/21/2015 5:30,0.030213533
4/21/2015 6:30,0.193939707
4/21/2015 7:30,0.449828024
4/21/2015 8:30,0.669152329
4/21/2015 9:30,0.831924972
4/21/2015 10:30,0.919606559
4/21/2015 11:30,0.949935863
4/21/2015 12:30,0.915521318
4/21/2015 13:30,0.817428261
4/21/2015 14:30,0.655573982
4/21/2015 15:30,0.437257655
4/21/2015 16:30,0.191134475
4/21/2015 17:30,0.031193225
4/21/2015 18:30,0
4/21/2015 19:30,0
4/21/2015 20:30,0
4/21/2015 21:30,0
4/21/2015 22:30,0
4/21/2015 23:30,0
4/22/2015 0:30,0
4/22/2015 1:30,0
4/22/2015 2:30,0
4/22/2015 3:30,0
4/22/2015 4:30,0
4/22/2015 5:30,0.030497126
4/22/2015 6:30,0.194576102
4/22/2015 7:30,0.453565742
4/22/2015 8:30,0.667619534
4/22/2015 9:30,0.82863376
4/22/2015 10:30,0.913837969
4/22/2015 11:30,0.944311039
4/22/2015 12:30,0.909435033
4/22/2015 13:30,0.811761179
4/22/2015 14:30,0.650176468
4/22/2015 15:30,0.433706636
4/22/2015 16:30,0.189985732
4/22/2015 17:30,0.031249258
4/22/2015 18:30,0
4/22/2015 19:30,0
4/22/2015 20:30,0
4/22/2015 21:30,0
4/22/2015 22:30,0
4/22/2015 23:30,0
4/23/2015 0:30,0
4/23/2015 1:30,0
4/23/2015 2:30,0
4/23/2015 3:30,0
4/23/2015 4:30,0.000105638
4/23/2015 5:30,0.030492555
4/23/2015 6:30,0.192283441
4/23/2015 7:30,0.44463769
4/23/2015 8:30,0.661969981
4/23/2015 9:30,0.814583956
4/23/2015 10:30,0.91144458
4/23/2015 11:30,0.937700356
4/23/2015 12:30,0.895016968
4/23/2015 13:30,0.796705778
4/23/2015 14:30,0.639627161
4/23/2015 15:30,0.428178073
4/23/2015 16:30,0.187538803
4/23/2015 17:30,0.030850736
4/23/2015 18:30,0
4/23/2015 19:30,0
4/23/2015 20:30,0
4/23/2015 21:30,0
4/23/2015 22:30,0
4/23/2015 23:30,0
4/24/2015 0:30,0
4/24/2015 1:30,0
4/24/2015 2:30,0
4/24/2015 3:30,0
4/24/2015 4:30,0.000117402
4/24/2015 5:30,0.03034925
4/24/2015 6:30,0.189888235
4/24/2015 7:30,0.441741454
4/24/2015 8:30,0.65734859
4/24/2015 9:30,0.817901923
4/24/2015 10:30,0.902979164
4/24/2015 11:30,0.931491913
4/24/2015 12:30,0.895553314
4/24/2015 13:30,0.797439495
4/24/2015 14:30,0.632767101
4/24/2015 15:30,0.420035145
4/24/2015 16:30,0.179584247
4/24/2015 17:30,0.030075582
4/24/2015 18:30,0
4/24/2015 19:30,0
4/24/2015 20:30,0
4/24/2015 21:30,0
4/24/2015 22:30,0
4/24/2015 23:30,0
4/25/2015 0:30,0
4/25/2015 1:30,0
4/25/2015 2:30,0
4/25/2015 3:30,0
4/25/2015 4:30,0.00013372
4/25/2015 5:30,0.031028802
4/25/2015 6:30,0.188545668
4/25/2015 7:30,0.432393779
4/25/2015 8:30,0.64195701
4/25/2015 9:30,0.807344885
4/25/2015 10:30,0.894499348
4/25/2015 11:30,0.926626166
4/25/2015 12:30,0.893841832
4/25/2015 13:30,0.797122563
4/25/2015 14:30,0.638346806
4/25/2015 15:30,0.423675497
4/25/2015 16:30,0.185080724
4/25/2015 17:30,0.030911591
4/25/2015 18:30,0
4/25/2015 19:30,0
4/25/2015 20:30,0
4/25/2015 21:30,0
4/25/2015 22:30,0
4/25/2015 23:30,0
4/26/2015 0:30,0
4/26/2015 1:30,0
4/26/2015 2:30,0
4/26/2015 3:30,0
4/26/2015 4:30,0.000160998
4/26/2015 5:30,0.032418078
4/26/2015 6:30,0.194606203
4/26/2015 7:30,0.446118675
4/26/2015 8:30,0.655307655
4/26/2015 9:30,0.813349125
4/26/2015 10:30,0.899601629
4/26/2015 11:30,0.928270453
4/26/2015 12:30,0.895620274
4/26/2015 13:30,0.793938476
4/26/2015 14:30,0.638869525
4/26/2015 15:30,0.425589853
4/26/2015 16:30,0.186068552
4/26/2015 17:30,0.031274572
4/26/2015 18:30,0
4/26/2015 19:30,0
4/26/2015 20:30,0
4/26/2015 21:30,0
4/26/2015 22:30,0
4/26/2015 23:30,0
4/27/2015 0:30,0
4/27/2015 1:30,0
4/27/2015 2:30,0
4/27/2015 3:30,0
4/27/2015 4:30,0.000184825
4/27/2015 5:30,0.033276874
4/27/2015 6:30,0.197318832
4/27/2015 7:30,0.449238236
4/27/2015 8:30,0.658934233
4/27/2015 9:30,0.811156106
4/27/2015 10:30,0.892935635
4/27/2015 11:30,0.918544822
4/27/2015 12:30,0.87963233
4/27/2015 13:30,0.786542588
4/27/2015 14:30,0.6229402
4/27/2015 15:30,0.405725102
4/27/2015 16:30,0.175568909
4/27/2015 17:30,0.030444249
4/27/2015 18:30,0
4/27/2015 19:30,0
4/27/2015 20:30,0
4/27/2015 21:30,0
4/27/2015 22:30,0
4/27/2015 23:30,0
4/28/2015 0:30,0
4/28/2015 1:30,0
4/28/2015 2:30,0
4/28/2015 3:30,0
4/28/2015 4:30,0.000205318
4/28/2015 5:30,0.033463168
4/28/2015 6:30,0.190339919
4/28/2015 7:30,0.421818273
4/28/2015 8:30,0.630641154
4/28/2015 9:30,0.785081739
4/28/2015 10:30,0.880649507
4/28/2015 11:30,0.912588102
4/28/2015 12:30,0.877393524
4/28/2015 13:30,0.778410985
4/28/2015 14:30,0.614157026
4/28/2015 15:30,0.406692745
4/28/2015 16:30,0.180695036
4/28/2015 17:30,0.030908643
4/28/2015 18:30,0
4/28/2015 19:30,0
4/28/2015 20:30,0
4/28/2015 21:30,0
4/28/2015 22:30,0
4/28/2015 23:30,0
4/29/2015 0:30,0
4/29/2015 1:30,0
4/29/2015 2:30,0
4/29/2015 3:30,0
4/29/2015 4:30,0.000233919
4/29/2015 5:30,0.034000424
4/29/2015 6:30,0.198496432
4/29/2015 7:30,0.449041219
4/29/2015 8:30,0.655473872
4/29/2015 9:30,0.809957713
4/29/2015 10:30,0.891184551
4/29/2015 11:30,0.921848004
4/29/2015 12:30,0.89108483
4/29/2015 13:30,0.795833744
4/29/2015 14:30,0.637956703
4/29/2015 15:30,0.424362025
4/29/2015 16:30,0.185498146
4/29/2015 17:30,0.031647078
4/29/2015 18:30,0
4/29/2015 19:30,0
4/29/2015 20:30,0
4/29/2015 21:30,0
4/29/2015 22:30,0
4/29/2015 23:30,0
4/30/2015 0:30,0
4/30/2015 1:30,0
4/30/2015 2:30,0
4/30/2015 3:30,0
4/30/2015 4:30,0.000257827
4/30/2015 5:30,0.034723253
4/30/2015 6:30,0.199467998
4/30/2015 7:30,0.45029577
4/30/2015 8:30,0.652041039
4/30/2015 9:30,0.802094068
4/30/2015 10:30,0.880697763
4/30/2015 11:30,0.906760421
4/30/2015 12:30,0.873651561
4/30/2015 13:30,0.773261278
4/30/2015 14:30,0.620129874
4/30/2015 15:30,0.413903011
4/30/2015 16:30,0.181719862
4/30/2015 17:30,0.031212993
4/30/2015 18:30,0
4/30/2015 19:30,0
4/30/2015 20:30,0
4/30/2015 21:30,0
4/30/2015 22:30,0
4/30/2015 23:30,0
5/1/2015 0:30,0
5/1/2015 1:30,0
5/1/2015 2:30,0
5/1/2015 3:30,0
5/1/2015 4:30,0.000283701
5/1/2015 5:30,0.034399163
5/1/2015 6:30,0.197345938
5/1/2015 7:30,0.444473984
5/1/2015 8:30,0.644312747
5/1/2015 9:30,0.798233412
5/1/2015 10:30,0.876243451
5/1/2015 11:30,0.90530929
5/1/2015 12:30,0.869290278
5/1/2015 13:30,0.774689281
5/1/2015 14:30,0.617777949
5/1/2015 15:30,0.406186914
5/1/2015 16:30,0.177960802
5/1/2015 17:30,0.030973358
5/1/2015 18:30,0
5/1/2015 19:30,0
5/1/2015 20:30,0
5/1/2015 21:30,0
5/1/2015 22:30,0
5/1/2015 23:30,0
5/2/2015 0:30,0
5/2/2015 1:30,0
5/2/2015 2:30,0
5/2/2015 3:30,0
5/2/2015 4:30,0.00030661
5/2/2015 5:30,0.034357663
5/2/2015 6:30,0.19340673
5/2/2015 7:30,0.434571619
5/2/2015 8:30,0.638939354
5/2/2015 9:30,0.787547016
5/2/2015 10:30,0.865194631
5/2/2015 11:30,0.890552896
5/2/2015 12:30,0.858273
5/2/2015 13:30,0.758475902
5/2/2015 14:30,0.595718756
5/2/2015 15:30,0.386622581
5/2/2015 16:30,0.171638809
5/2/2015 17:30,0.030123228
5/2/2015 18:30,0
5/2/2015 19:30,0
5/2/2015 20:30,0
5/2/2015 21:30,0
5/2/2015 22:30,0
5/2/2015 23:30,0
5/3/2015 0:30,0
5/3/2015 1:30,0
5/3/2015 2:30,0
5/3/2015 3:30,0
5/3/2015 4:30,0.000323798
5/3/2015 5:30,0.033261372
5/3/2015 6:30,0.186352582
5/3/2015 7:30,0.427026958
5/3/2015 8:30,0.632660119
5/3/2015 9:30,0.788972748
5/3/2015 10:30,0.864848191
5/3/2015 11:30,0.886616695
5/3/2015 12:30,0.842289472
5/3/2015 13:30,0.73825929
5/3/2015 14:30,0.57524897
5/3/2015 15:30,0.385587948
5/3/2015 16:30,0.171663242
5/3/2015 17:30,0.030728452
5/3/2015 18:30,0
5/3/2015 19:30,0
5/3/2015 20:30,0
5/3/2015 21:30,0
5/3/2015 22:30,0
5/3/2015 23:30,0
5/4/2015 0:30,0
5/4/2015 1:30,0
5/4/2015 2:30,0
5/4/2015 3:30,0
5/4/2015 4:30,0.000361637
5/4/2015 5:30,0.034164337
5/4/2015 6:30,0.190013928
5/4/2015 7:30,0.42501237
5/4/2015 8:30,0.628698182
5/4/2015 9:30,0.775004856
5/4/2015 10:30,0.854808977
5/4/2015 11:30,0.873278469
5/4/2015 12:30,0.802020706
5/4/2015 13:30,0.701123546
5/4/2015 14:30,0.56314754
5/4/2015 15:30,0.369468044
5/4/2015 16:30,0.155105238
5/4/2015 17:30,0.028500565
5/4/2015 18:30,0
5/4/2015 19:30,0
5/4/2015 20:30,0
5/4/2015 21:30,0
5/4/2015 22:30,0
5/4/2015 23:30,0
5/5/2015 0:30,0
5/5/2015 1:30,0
5/5/2015 2:30,0
5/5/2015 3:30,0
5/5/2015 4:30,0.000309392
5/5/2015 5:30,0.030061794
5/5/2015 6:30,0.16521937
5/5/2015 7:30,0.386340563
5/5/2015 8:30,0.590837862
5/5/2015 9:30,0.730653121
5/5/2015 10:30,0.830142626
5/5/2015 11:30,0.85681308
5/5/2015 12:30,0.823087139
5/5/2015 13:30,0.691013055
5/5/2015 14:30,0.527727193
5/5/2015 15:30,0.345551271
5/5/2015 16:30,0.145142417
5/5/2015 17:30,0.027182447
5/5/2015 18:30,0
5/5/2015 19:30,0
5/5/2015 20:30,0
5/5/2015 21:30,0
5/5/2015 22:30,0
5/5/2015 23:30,0
5/6/2015 0:30,0
5/6/2015 1:30,0
5/6/2015 2:30,0
5/6/2015 3:30,0
5/6/2015 4:30,0.000447896
5/6/2015 5:30,0.035943612
5/6/2015 6:30,0.193988668
5/6/2015 7:30,0.42960832
5/6/2015 8:30,0.630759641
5/6/2015 9:30,0.779592508
5/6/2015 10:30,0.856773546
5/6/2015 11:30,0.876159711
5/6/2015 12:30,0.841185686
5/6/2015 13:30,0.750590681
5/6/2015 14:30,0.59438925
5/6/2015 15:30,0.382216958
5/6/2015 16:30,0.169312535
5/6/2015 17:30,0.02981912
5/6/2015 18:30,0
5/6/2015 19:30,0
5/6/2015 20:30,0
5/6/2015 21:30,0
5/6/2015 22:30,0
5/6/2015 23:30,0
5/7/2015 0:30,0
5/7/2015 1:30,0
5/7/2015 2:30,0
5/7/2015 3:30,0
5/7/2015 4:30,0.00047343
5/7/2015 5:30,0.036339864
5/7/2015 6:30,0.195069513
5/7/2015 7:30,0.431969285
5/7/2015 8:30,0.633239465
5/7/2015 9:30,0.783303206
5/7/2015 10:30,0.862523115
5/7/2015 11:30,0.880166566
5/7/2015 12:30,0.83579988
5/7/2015 13:30,0.719309573
5/7/2015 14:30,0.561446243
5/7/2015 15:30,0.385544254
5/7/2015 16:30,0.174394499
5/7/2015 17:30,0.031536003
5/7/2015 18:30,0
5/7/2015 19:30,0
5/7/2015 20:30,0
5/7/2015 21:30,0
5/7/2015 22:30,0
5/7/2015 23:30,0
5/8/2015 0:30,0
5/8/2015 1:30,0
5/8/2015 2:30,0
5/8/2015 3:30,0
5/8/2015 4:30,0.000499692
5/8/2015 5:30,0.036250231
5/8/2015 6:30,0.193584449
5/8/2015 7:30,0.430399899
5/8/2015 8:30,0.631545832
5/8/2015 9:30,0.782191108
5/8/2015 10:30,0.861836171
5/8/2015 11:30,0.886917136
5/8/2015 12:30,0.84269083
5/8/2015 13:30,0.739305377
5/8/2015 14:30,0.568972045
5/8/2015 15:30,0.36985137
5/8/2015 16:30,0.163057892
5/8/2015 17:30,0.030490006
5/8/2015 18:30,0
5/8/2015 19:30,0
5/8/2015 20:30,0
5/8/2015 21:30,0
5/8/2015 22:30,0
5/8/2015 23:30,0
5/9/2015 0:30,0
5/9/2015 1:30,0
5/9/2015 2:30,0
5/9/2015 3:30,0
5/9/2015 4:30,0.000541343
5/9/2015 5:30,0.0363632
5/9/2015 6:30,0.191018725
5/9/2015 7:30,0.420785205
5/9/2015 8:30,0.624044948
5/9/2015 9:30,0.775371337
5/9/2015 10:30,0.858837647
5/9/2015 11:30,0.861856665
5/9/2015 12:30,0.831821867
5/9/2015 13:30,0.726878798
5/9/2015 14:30,0.577436043
5/9/2015 15:30,0.374479045
5/9/2015 16:30,0.160528651
5/9/2015 17:30,0.02870221
5/9/2015 18:30,0
5/9/2015 19:30,0
5/9/2015 20:30,0
5/9/2015 21:30,0
5/9/2015 22:30,0
5/9/2015 23:30,0
5/10/2015 0:30,0
5/10/2015 1:30,0
5/10/2015 2:30,0
5/10/2015 3:30,0
5/10/2015 4:30,0.000577807
5/10/2015 5:30,0.035792965
5/10/2015 6:30,0.183235256
5/10/2015 7:30,0.403953255
5/10/2015 8:30,0.607154003
5/10/2015 9:30,0.760594786
5/10/2015 10:30,0.836768124
5/10/2015 11:30,0.836165929
5/10/2015 12:30,0.794658069
5/10/2015 13:30,0.677073527
5/10/2015 14:30,0.518284987
5/10/2015 15:30,0.343119235
5/10/2015 16:30,0.151409727
5/10/2015 17:30,0.029075435
5/10/2015 18:30,0
5/10/2015 19:30,0
5/10/2015 20:30,0
5/10/2015 21:30,0
5/10/2015 22:30,0
5/10/2015 23:30,0
5/11/2015 0:30,0
5/11/2015 1:30,0
5/11/2015 2:30,0
5/11/2015 3:30,0
5/11/2015 4:30,0.000614741
5/11/2015 5:30,0.037242203
5/11/2015 6:30,0.192764305
5/11/2015 7:30,0.418200112
5/11/2015 8:30,0.619839125
5/11/2015 9:30,0.75888529
5/11/2015 10:30,0.836925472
5/11/2015 11:30,0.853256898
5/11/2015 12:30,0.809700279
5/11/2015 13:30,0.702926364
5/11/2015 14:30,0.521056646
5/11/2015 15:30,0.359085393
5/11/2015 16:30,0.149897228
5/11/2015 17:30,0.029466011
5/11/2015 18:30,0
5/11/2015 19:30,0
5/11/2015 20:30,0
5/11/2015 21:30,0
5/11/2015 22:30,0
5/11/2015 23:30,0
5/12/2015 0:30,0
5/12/2015 1:30,0
5/12/2015 2:30,0
5/12/2015 3:30,0
5/12/2015 4:30,0.000627157
5/12/2015 5:30,0.037282383
5/12/2015 6:30,0.193670311
5/12/2015 7:30,0.428024936
5/12/2015 8:30,0.630480505
5/12/2015 9:30,0.782124805
5/12/2015 10:30,0.858895327
5/12/2015 11:30,0.881421565
5/12/2015 12:30,0.824633375
5/12/2015 13:30,0.72149253
5/12/2015 14:30,0.578415193
5/12/2015 15:30,0.389894126
5/12/2015 16:30,0.170469823
5/12/2015 17:30,0.032045853
5/12/2015 18:30,0
5/12/2015 19:30,0
5/12/2015 20:30,0
5/12/2015 21:30,0
5/12/2015 22:30,0
5/12/2015 23:30,0
5/13/2015 0:30,0
5/13/2015 1:30,0
5/13/2015 2:30,0
5/13/2015 3:30,0
5/13/2015 4:30,0.000651262
5/13/2015 5:30,0.037563748
5/13/2015 6:30,0.194506455
5/13/2015 7:30,0.429449216
5/13/2015 8:30,0.631397257
5/13/2015 9:30,0.78063192
5/13/2015 10:30,0.862578774
5/13/2015 11:30,0.886710594
5/13/2015 12:30,0.848018502
