,NER.1_1,NER.2_1,NER.3_1,NER.4_1,NER.5_1,NER.6_1,NER.7_1,NER.8_1
40,0.00662187264583938,0.0018163712211685997,0.009426613402545275,0.023131244108334545,0.03341683347355968,0.015763039468436112,0.012784318247059112,0.01911097209520113
41,0.008302809548244762,0.0022774500696190903,0.011819522958575999,0.029003021458911777,0.04189956812454022,0.019764426410423742,0.016029568263620272,0.02396221885782911
42,0.009627184077412638,0.00264072431385281,0.013704845639085054,0.03362927028057869,0.04858293481925215,0.022917034304110965,0.018586431913032095,0.027784413276869334
43,0.00947437163173942,0.0025988080549027657,0.013487308406718624,0.03309547233961712,0.04781177712370847,0.022553271854839362,0.018291409184253808,0.027343390843903154
44,0.0077934347293340395,0.002137729206452275,0.011094398850687902,0.02722369498903989,0.039329042472727935,0.018551884912851733,0.01504615916769265,0.022492144081275176
45,0.005654060489909009,0.0015509015811516506,0.00804887759755789,0.01975052381557796,0.028532834735116343,0.013459210623049297,0.010915840964796628,0.016317830019748656
46,0.0044315609245232776,0.0012155715095512937,0.006308579738626453,0.015480140287885427,0.022363573170766864,0.010549111028876476,0.008555659134570329,0.012789650556019216
47,0.0039731235875036285,0.0010898227327011598,0.005655968041527165,0.01387874646500073,0.02005010008413581,0.009457823681061668,0.007670590948235468,0.011466583257120678
48,0.003667498696157195,0.0010059902148010706,0.005220893576794307,0.012811150583077595,0.01850778469304844,0.008730298782518462,0.007080545490678893,0.010584538391188319
49,0.0035146862504839785,0.000964073955851026,0.005003356344427877,0.012277352642116029,0.017736626997504754,0.00836653633324686,0.006785522761900606,0.01014351595822214
50,0.003616561214266123,0.000992018128484389,0.005148381166005496,0.012633217936090407,0.018250732127867212,0.008609044632761262,0.006982204581086131,0.010437530913532925
51,0.003922186105612556,0.0010758506463844782,0.005583455630738356,0.01370081381801354,0.019793047518954582,0.009336569531304467,0.007572250038642705,0.011319575779465284
52,0.004329685960741133,0.0011876273369179307,0.006163554917048834,0.01512427499391105,0.02184946804040441,0.010306602729362076,0.008358977315384805,0.012495635600708432
53,0.004788123297760782,0.0013133761137680642,0.0068161666141481215,0.016725668816795748,0.02416294112703546,0.01139789007717688,0.009244045501719665,0.01381870289960697
54,0.00519562315288936,0.0014251528043015167,0.007396265900458601,0.01814912999269326,0.026219361648485286,0.012367923275234489,0.010030772778461766,0.014994762720850117
55,0.005501248044235792,0.001508985322201606,0.00783134036519146,0.019216725874616394,0.02776167703957266,0.013095448173777694,0.01062081823601834,0.015876807586782477
56,0.005654060489909009,0.0015509015811516506,0.00804887759755789,0.01975052381557796,0.028532834735116343,0.013459210623049297,0.010915840964796628,0.016317830019748656
57,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
58,0.005603123008017937,0.001536929494834969,0.00797636518676908,0.01957259116859077,0.028275782169935117,0.013337956473292096,0.010817500055203865,0.016170822542093264
59,0.005501248044235792,0.001508985322201606,0.00783134036519146,0.019216725874616394,0.02776167703957266,0.013095448173777694,0.01062081823601834,0.015876807586782477
60,0.005399373080453648,0.0014810411495682428,0.00768631554361384,0.018860860580642014,0.0272475719092102,0.012852939874263291,0.010424136416832814,0.015582792631471689
61,0.005399373080453648,0.0014810411495682428,0.00768631554361384,0.018860860580642014,0.0272475719092102,0.012852939874263291,0.010424136416832814,0.015582792631471689
62,0.005450310562344721,0.0014950132358849243,0.00775882795440265,0.019038793227629205,0.02750462447439143,0.012974194024020494,0.010522477326425578,0.015729800109127084
63,0.005552185526126865,0.0015229574085182873,0.007903852775980269,0.019394658521603582,0.028018729604753885,0.013216702323534894,0.010719159145611102,0.01602381506443787
64,0.006367185236384018,0.0017465107895851919,0.009064051348601226,0.0222415808733986,0.03213157064765354,0.015156768719650108,0.0122926136990953,0.01837593470692416
65,0.008099059620680473,0.002221561724352364,0.011529473315420759,0.02829129087096302,0.0408713578638153,0.019279409811394938,0.01563620462524922,0.023374188947207535
66,0.009423434149848347,0.002584835968586084,0.013414795995929815,0.03291753969262993,0.04755472455852723,0.022432017705082158,0.018193068274661044,0.02719638336624776
67,0.00921968422228406,0.002528947623319358,0.013124746352774577,0.032205809104681175,0.04652651429780233,0.021947001106053358,0.017799704636289996,0.02660835345562619
68,0.007589684801769751,0.002081840861185549,0.01080434920753266,0.026511964401091135,0.03830083221200302,0.01806686831382293,0.014652795529321598,0.0219041141706536
69,0.005450310562344721,0.0014950132358849243,0.00775882795440265,0.019038793227629205,0.02750462447439143,0.012974194024020494,0.010522477326425578,0.015729800109127084
70,0.004227810996958989,0.0011596831642845676,0.0060185300954712145,0.014768409699936673,0.02133536291004195,0.010064094429847672,0.00816229549619928,0.012201620645397645
71,0.003769373659939339,0.0010339343874344337,0.005365918398371926,0.013167015877051973,0.019021889823410895,0.008972807082032864,0.007277227309864418,0.010878553346499105
72,0.0034637487685929063,0.0009501018695343444,0.004930843933639067,0.01209941999512884,0.017479574432323525,0.008245282183489659,0.006687181852307844,0.009996508480566746
73,0.0033618738048107623,0.0009221576969009814,0.004785819112061448,0.011743554701154462,0.016965469301961068,0.008002773883975257,0.006490500033122319,0.009702493525255958
74,0.0032090613591375457,0.0008802414379509368,0.004568281879695018,0.011209756760192896,0.016194311606417384,0.007639011434703655,0.006195477304344031,0.009261471092289779
75,0.0035146862504839785,0.000964073955851026,0.005003356344427877,0.012277352642116029,0.017736626997504754,0.00836653633324686,0.006785522761900606,0.01014351595822214
76,0.003922186105612556,0.0010758506463844782,0.005583455630738356,0.01370081381801354,0.019793047518954582,0.009336569531304467,0.007572250038642705,0.011319575779465284
77,0.004380623442632205,0.001201599423234612,0.006236067327837644,0.015302207640898239,0.022106520605585635,0.010427856879119275,0.008457318224977568,0.012642643078363824
78,0.004788123297760782,0.0013133761137680642,0.0068161666141481215,0.016725668816795748,0.02416294112703546,0.01139789007717688,0.009244045501719665,0.01381870289960697
79,0.005042810707216143,0.001383236545351472,0.0071787286680921715,0.017615332051731693,0.025448203952941603,0.012004160825962886,0.009735750049683477,0.014553740287883938
80,0.005144685670998288,0.0014111807179848352,0.007323753489669791,0.017971197345706073,0.02596230908330406,0.012246669125477288,0.009932431868869003,0.014847755243194725
81,0.005042810707216143,0.001383236545351472,0.0071787286680921715,0.017615332051731693,0.025448203952941603,0.012004160825962886,0.009735750049683477,0.014553740287883938
82,0.004889998261542927,0.0013413202864014275,0.006961191435725741,0.017081534110770128,0.024677046257397917,0.011640398376691284,0.00944072732090519,0.014112717854917757
83,0.004686248333978639,0.0012854319411347013,0.0066711417925705025,0.016369803522821372,0.023648835996673005,0.01115538177766248,0.009047363682534141,0.013524687944296185
84,0.004533435888305422,0.0012435156821846568,0.006453604560204073,0.015836005581859807,0.02287767830112932,0.010791619328390878,0.008752340953755855,0.013083665511330004
85,0.004482498406414349,0.001229543595867975,0.006381092149415263,0.015658072934872615,0.02262062573594809,0.010670365178633675,0.00865400004416309,0.01293665803367461
86,0.004584373370196493,0.0012574877685013381,0.006526116970992883,0.016013938228846992,0.023134730866310547,0.010912873478148078,0.008850681863348616,0.013230672988985398
87,0.00473718581586971,0.0012994040274513828,0.006743654203359312,0.01654773616980856,0.023905888561854233,0.011276635927419681,0.009145704592126904,0.013671695421951577
88,0.005552185526126865,0.0015229574085182873,0.007903852775980269,0.019394658521603582,0.028018729604753885,0.013216702323534894,0.010719159145611102,0.01602381506443787
89,0.007385934874205463,0.0020259525159188226,0.010514299564377423,0.02580023381314238,0.037272621951278104,0.017581851714794126,0.014259431890950549,0.02131608426003203
90,0.008863121849046555,0.0024311430191025873,0.012617159477252907,0.030960280575770854,0.04472714634153373,0.02109822205775295,0.017111318269140658,0.025579301112038433
91,0.008863121849046555,0.0024311430191025873,0.012617159477252907,0.030960280575770854,0.04472714634153373,0.02109822205775295,0.017111318269140658,0.025579301112038433
92,0.007284059910423317,0.0019980083432854594,0.010369274742799802,0.025444368519168002,0.036758516820915646,0.017339343415279724,0.014062750071765023,0.021022069304721242
93,0.00519562315288936,0.0014251528043015167,0.007396265900458601,0.01814912999269326,0.026219361648485286,0.012367923275234489,0.010030772778461766,0.014994762720850117
94,0.0039731235875036285,0.0010898227327011598,0.005655968041527165,0.01387874646500073,0.02005010008413581,0.009457823681061668,0.007670590948235468,0.011466583257120678
95,0.0035656237323750508,0.0009780460421677075,0.005075868755216687,0.012455285289103217,0.01799367956268598,0.00848779048300406,0.006883863671493368,0.010290523435877531
96,0.0032599988410286175,0.0008942135242676183,0.004640794290483827,0.011387689407180084,0.01645136417159861,0.007760265584460855,0.006293818213936793,0.00940847856994517
97,0.0031581238772464735,0.0008662693516342553,0.004495769468906208,0.011031824113205706,0.015937259041236156,0.0075177572849464535,0.006097136394751269,0.009114463614634385
98,0.0032599988410286175,0.0008942135242676183,0.004640794290483827,0.011387689407180084,0.01645136417159861,0.007760265584460855,0.006293818213936793,0.00940847856994517
99,0.0035656237323750508,0.0009780460421677075,0.005075868755216687,0.012455285289103217,0.01799367956268598,0.00848779048300406,0.006883863671493368,0.010290523435877531
100,0.0040240610693947,0.0011037948190178413,0.005728480452315975,0.014056679111987916,0.020307152649317036,0.009579077830818869,0.00776893185782823,0.011613590734776072
101,0.004482498406414349,0.001229543595867975,0.006381092149415263,0.015658072934872615,0.02262062573594809,0.010670365178633675,0.00865400004416309,0.01293665803367461
102,0.004889998261542927,0.0013413202864014275,0.006961191435725741,0.017081534110770128,0.024677046257397917,0.011640398376691284,0.00944072732090519,0.014112717854917757
103,0.005144685670998288,0.0014111807179848352,0.007323753489669791,0.017971197345706073,0.02596230908330406,0.012246669125477288,0.009932431868869003,0.014847755243194725
104,0.00519562315288936,0.0014251528043015167,0.007396265900458601,0.01814912999269326,0.026219361648485286,0.012367923275234489,0.010030772778461766,0.014994762720850117
105,0.005144685670998288,0.0014111807179848352,0.007323753489669791,0.017971197345706073,0.02596230908330406,0.012246669125477288,0.009932431868869003,0.014847755243194725
106,0.004991873225325071,0.0013692644590347907,0.007106216257303362,0.017437399404744505,0.025191151387760374,0.011882906676205686,0.009637409140090716,0.014406732810228544
107,0.004788123297760782,0.0013133761137680642,0.0068161666141481215,0.016725668816795748,0.02416294112703546,0.01139789007717688,0.009244045501719665,0.01381870289960697
108,0.0046353108520875656,0.0012714598548180197,0.006598629381781692,0.01619187087583418,0.023391783431491776,0.011034127627905278,0.008949022772941378,0.01337768046664079
109,0.004584373370196493,0.0012574877685013381,0.006526116970992883,0.016013938228846992,0.023134730866310547,0.010912873478148078,0.008850681863348616,0.013230672988985398
110,0.0046353108520875656,0.0012714598548180197,0.006598629381781692,0.01619187087583418,0.023391783431491776,0.011034127627905278,0.008949022772941378,0.01337768046664079
111,0.004839060779651854,0.001327348200084746,0.006888679024936933,0.01690360146378294,0.02441999369221669,0.011519144226934083,0.00934238641131243,0.013965710377262365
112,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
113,0.007487809837987607,0.0020538966885521857,0.010659324385955044,0.02615609910711676,0.03778672708164056,0.017824360014308527,0.014456113710136075,0.021610099215342817
114,0.008964996812828698,0.00245908719173595,0.012762184298830526,0.03131614586974523,0.04524125147189618,0.02134073035726735,0.01730800008832618,0.02587331606734922
115,0.008964996812828698,0.00245908719173595,0.012762184298830526,0.03131614586974523,0.04524125147189618,0.02134073035726735,0.01730800008832618,0.02587331606734922
116,0.007385934874205463,0.0020259525159188226,0.010514299564377423,0.02580023381314238,0.037272621951278104,0.017581851714794126,0.014259431890950549,0.02131608426003203
117,0.005297498116671504,0.0014530969769348799,0.007541290722036221,0.018504995286667637,0.026733466778847748,0.012610431574748891,0.010227454597647291,0.015288777676160905
118,0.004074998551285772,0.001117766905334523,0.005800992863104785,0.014234611758975106,0.020564205214498265,0.00970033198057607,0.007867272767420993,0.011760598212431465
119,0.003616561214266123,0.000992018128484389,0.005148381166005496,0.012633217936090407,0.018250732127867212,0.008609044632761262,0.006982204581086131,0.010437530913532925
120,0.00331093632291969,0.0009081856105842999,0.004713306701272638,0.011565622054167272,0.01670841673677984,0.007881519734218056,0.006392159123529556,0.009555486047600564
121,0.0032090613591375457,0.0008802414379509368,0.004568281879695018,0.011209756760192896,0.016194311606417384,0.007639011434703655,0.006195477304344031,0.009261471092289779
122,0.00331093632291969,0.0009081856105842999,0.004713306701272638,0.011565622054167272,0.01670841673677984,0.007881519734218056,0.006392159123529556,0.009555486047600564
123,0.0038712486237214836,0.0010618785600677967,0.0055109432199495455,0.01352288117102635,0.019535994953773353,0.009215315381547266,0.0074739091290499425,0.01117256830180989
124,0.004278748478850061,0.001173655250601249,0.006091042506260024,0.01494634234692386,0.021592415475223177,0.010185348579604873,0.008260636405792042,0.012348628123053037
125,0.00473718581586971,0.0012994040274513828,0.006743654203359312,0.01654773616980856,0.023905888561854233,0.011276635927419681,0.009145704592126904,0.013671695421951577
126,0.00519562315288936,0.0014251528043015167,0.007396265900458601,0.01814912999269326,0.026219361648485286,0.012367923275234489,0.010030772778461766,0.014994762720850117
127,0.005501248044235792,0.001508985322201606,0.00783134036519146,0.019216725874616394,0.02776167703957266,0.013095448173777694,0.01062081823601834,0.015876807586782477
128,0.005654060489909009,0.0015509015811516506,0.00804887759755789,0.01975052381557796,0.028532834735116343,0.013459210623049297,0.010915840964796628,0.016317830019748656
129,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
130,0.005603123008017937,0.001536929494834969,0.00797636518676908,0.01957259116859077,0.028275782169935117,0.013337956473292096,0.010817500055203865,0.016170822542093264
131,0.005501248044235792,0.001508985322201606,0.00783134036519146,0.019216725874616394,0.02776167703957266,0.013095448173777694,0.01062081823601834,0.015876807586782477
132,0.005399373080453648,0.0014810411495682428,0.00768631554361384,0.018860860580642014,0.0272475719092102,0.012852939874263291,0.010424136416832814,0.015582792631471689
133,0.005399373080453648,0.0014810411495682428,0.00768631554361384,0.018860860580642014,0.0272475719092102,0.012852939874263291,0.010424136416832814,0.015582792631471689
134,0.005450310562344721,0.0014950132358849243,0.00775882795440265,0.019038793227629205,0.02750462447439143,0.012974194024020494,0.010522477326425578,0.015729800109127084
135,0.005552185526126865,0.0015229574085182873,0.007903852775980269,0.019394658521603582,0.028018729604753885,0.013216702323534894,0.010719159145611102,0.01602381506443787
136,0.006367185236384018,0.0017465107895851919,0.009064051348601226,0.0222415808733986,0.03213157064765354,0.015156768719650108,0.0122926136990953,0.01837593470692416
137,0.008099059620680473,0.002221561724352364,0.011529473315420759,0.02829129087096302,0.0408713578638153,0.019279409811394938,0.01563620462524922,0.023374188947207535
138,0.009423434149848347,0.002584835968586084,0.013414795995929815,0.03291753969262993,0.04755472455852723,0.022432017705082158,0.018193068274661044,0.02719638336624776
139,0.009321559186066204,0.002556891795952721,0.013269771174352196,0.03256167439865555,0.04704061942816478,0.02218950940556776,0.017996386455475518,0.026902368410936975
140,0.007640622283660824,0.0020958129475022306,0.010876861618321472,0.026689897048078323,0.03855788477718425,0.01818812246358013,0.014751136438914361,0.022051121648308997
141,0.005552185526126865,0.0015229574085182873,0.007903852775980269,0.019394658521603582,0.028018729604753885,0.013216702323534894,0.010719159145611102,0.01602381506443787
142,0.004329685960741133,0.0011876273369179307,0.006163554917048834,0.01512427499391105,0.02184946804040441,0.010306602729362076,0.008358977315384805,0.012495635600708432
143,0.0038712486237214836,0.0010618785600677967,0.0055109432199495455,0.01352288117102635,0.019535994953773353,0.009215315381547266,0.0074739091290499425,0.01117256830180989
144,0.0035656237323750508,0.0009780460421677075,0.005075868755216687,0.012455285289103217,0.01799367956268598,0.00848779048300406,0.006883863671493368,0.010290523435877531
145,0.0034637487685929063,0.0009501018695343444,0.004930843933639067,0.01209941999512884,0.017479574432323525,0.008245282183489659,0.006687181852307844,0.009996508480566746
146,0.0035656237323750508,0.0009780460421677075,0.005075868755216687,0.012455285289103217,0.01799367956268598,0.00848779048300406,0.006883863671493368,0.010290523435877531
147,0.0038712486237214836,0.0010618785600677967,0.0055109432199495455,0.01352288117102635,0.019535994953773353,0.009215315381547266,0.0074739091290499425,0.01117256830180989
148,0.004329685960741133,0.0011876273369179307,0.006163554917048834,0.01512427499391105,0.02184946804040441,0.010306602729362076,0.008358977315384805,0.012495635600708432
149,0.004788123297760782,0.0013133761137680642,0.0068161666141481215,0.016725668816795748,0.02416294112703546,0.01139789007717688,0.009244045501719665,0.01381870289960697
150,0.00519562315288936,0.0014251528043015167,0.007396265900458601,0.01814912999269326,0.026219361648485286,0.012367923275234489,0.010030772778461766,0.014994762720850117
151,0.005501248044235792,0.001508985322201606,0.00783134036519146,0.019216725874616394,0.02776167703957266,0.013095448173777694,0.01062081823601834,0.015876807586782477
152,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
153,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
154,0.005654060489909009,0.0015509015811516506,0.00804887759755789,0.01975052381557796,0.028532834735116343,0.013459210623049297,0.010915840964796628,0.016317830019748656
155,0.005501248044235792,0.001508985322201606,0.00783134036519146,0.019216725874616394,0.02776167703957266,0.013095448173777694,0.01062081823601834,0.015876807586782477
156,0.005450310562344721,0.0014950132358849243,0.00775882795440265,0.019038793227629205,0.02750462447439143,0.012974194024020494,0.010522477326425578,0.015729800109127084
157,0.005399373080453648,0.0014810411495682428,0.00768631554361384,0.018860860580642014,0.0272475719092102,0.012852939874263291,0.010424136416832814,0.015582792631471689
158,0.005450310562344721,0.0014950132358849243,0.00775882795440265,0.019038793227629205,0.02750462447439143,0.012974194024020494,0.010522477326425578,0.015729800109127084
159,0.005603123008017937,0.001536929494834969,0.00797636518676908,0.01957259116859077,0.028275782169935117,0.013337956473292096,0.010817500055203865,0.016170822542093264
160,0.006316247754492947,0.0017325387032685105,0.008991538937812417,0.022063648226411412,0.03187451808247231,0.015035514569892907,0.012194272789502539,0.01822892722926877
161,0.007997184656898328,0.0021936175517190014,0.01138444849384314,0.027935425576988644,0.04035725273345284,0.019036901511880536,0.015439522806063697,0.02308017399189675
162,0.009423434149848347,0.002584835968586084,0.013414795995929815,0.03291753969262993,0.04755472455852723,0.022432017705082158,0.018193068274661044,0.02719638336624776
163,0.009372496667957277,0.0025708638822694026,0.013342283585141005,0.032739607045642743,0.04729767199334601,0.02231076355532496,0.018094727365068283,0.02704937588859237
164,0.0077934347293340395,0.002137729206452275,0.011094398850687902,0.02722369498903989,0.039329042472727935,0.018551884912851733,0.01504615916769265,0.022492144081275176
165,0.005654060489909009,0.0015509015811516506,0.00804887759755789,0.01975052381557796,0.028532834735116343,0.013459210623049297,0.010915840964796628,0.016317830019748656
166,0.0044315609245232776,0.0012155715095512937,0.006308579738626453,0.015480140287885427,0.022363573170766864,0.010549111028876476,0.008555659134570329,0.012789650556019216
167,0.0040240610693947,0.0011037948190178413,0.005728480452315975,0.014056679111987916,0.020307152649317036,0.009579077830818869,0.00776893185782823,0.011613590734776072
168,0.003718436178048267,0.0010199623011177522,0.005293405987583116,0.012989083230064783,0.018764837258229666,0.008851552932275663,0.007178886400271655,0.01073154586884371
169,0.003616561214266123,0.000992018128484389,0.005148381166005496,0.012633217936090407,0.018250732127867212,0.008609044632761262,0.006982204581086131,0.010437530913532925
170,0.003718436178048267,0.0010199623011177522,0.005293405987583116,0.012989083230064783,0.018764837258229666,0.008851552932275663,0.007178886400271655,0.01073154586884371
171,0.0040240610693947,0.0011037948190178413,0.005728480452315975,0.014056679111987916,0.020307152649317036,0.009579077830818869,0.00776893185782823,0.011613590734776072
172,0.004482498406414349,0.001229543595867975,0.006381092149415263,0.015658072934872615,0.02262062573594809,0.010670365178633675,0.00865400004416309,0.01293665803367461
173,0.004940935743433999,0.001355292372718109,0.007033703846514551,0.017259466757757313,0.024934098822579145,0.011761652526448483,0.009539068230497952,0.01425972533257315
174,0.005399373080453648,0.0014810411495682428,0.00768631554361384,0.018860860580642014,0.0272475719092102,0.012852939874263291,0.010424136416832814,0.015582792631471689
175,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
176,0.005857810417473297,0.0016067899264183767,0.008338927240713128,0.020462254403526715,0.029561044995841255,0.013944227222078099,0.011309204603167675,0.01690585993037023
177,0.00590874789936437,0.0016207620127350582,0.008411439651501939,0.020640187050513906,0.029818097561022487,0.014065481371835302,0.01140754551276044,0.017052867408025623
178,0.005806872935582226,0.001592817840101695,0.008266414829924318,0.020284321756539526,0.02930399243066003,0.0138229730723209,0.011210863693574914,0.016758852452714836
179,0.005704997971800081,0.001564873667468332,0.0081213900083467,0.019928456462565147,0.028789887300297568,0.013580464772806496,0.011014181874389389,0.016464837497404048
180,0.005603123008017937,0.001536929494834969,0.00797636518676908,0.01957259116859077,0.028275782169935117,0.013337956473292096,0.010817500055203865,0.016170822542093264
181,0.005603123008017937,0.001536929494834969,0.00797636518676908,0.01957259116859077,0.028275782169935117,0.013337956473292096,0.010817500055203865,0.016170822542093264
182,0.005654060489909009,0.0015509015811516506,0.00804887759755789,0.01975052381557796,0.028532834735116343,0.013459210623049297,0.010915840964796628,0.016317830019748656
183,0.005806872935582226,0.001592817840101695,0.008266414829924318,0.020284321756539526,0.02930399243066003,0.0138229730723209,0.011210863693574914,0.016758852452714836
184,0.006469060200166164,0.001774454962218555,0.009209076170178845,0.02259744616737298,0.032645675778016,0.01539927701916451,0.012489295518280825,0.01866994966223495
