time,NER.1_1,NER.2_1,NER.3_1,NER.4_1,NER.5_1,NER.6_1,NER.7_1,NER.8_1
2015-08-19 10:30:00,0.8589918493216026,0.858215577994331,0.6604597288452579,0.7333444162423876,0.6330188377564228,0.7966531790730964,0.4257717629319399,0.7331677578204364
2015-08-19 11:30:00,0.8736755591947652,0.864634509668702,0.6044559113756587,0.7709166611969142,0.5867005326592797,0.8511139645510938,0.5018663771444933,0.6464775632403964
2015-08-19 12:30:00,0.8371455944540006,0.7973777515387781,0.6081476046296008,0.6379455794037128,0.5825291003652739,0.7544199284907626,0.63061156703464,0.7221598790991275
2015-08-19 13:30:00,0.7335692597473106,0.6806132892960981,0.5699091360648857,0.655746269660874,0.525452285322329,0.7140154670366579,0.5605257074708292,0.6362817586442008
2015-08-19 14:30:00,0.5478125217602628,0.5262458621565941,0.5889209600217221,0.47277577446029206,0.4669090211228218,0.5100558855699212,0.5665633345004348,0.5497738867792595
2015-08-19 15:30:00,0.3141260220146724,0.31230636778649473,0.3733811886599523,0.3146290076195586,0.2911001775171497,0.35517052761902274,0.37135553435132046,0.33795053813639414
2015-08-19 16:30:00,0.11405047554841444,0.09890156552548247,0.21006933997753086,0.1453569798074171,0.1734407353832749,0.1675717038802397,0.21090891426019537,0.12827434021153636
2015-08-19 17:30:00,0.017466398977078912,0.006617606979648398,0.046032466527344044,0.025563310770624195,0.060714782811122935,0.03366920651474858,0.062213477121432686,0.017675248098044327
2015-08-19 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 05:30:00,0.03451422062416225,0.053381488730407066,0.006330468970978085,0.019347865501434535,0.0031997848265642704,0.011926656141756066,0.003626424364365149,0.03218714893737459
2015-08-20 06:30:00,0.1845075456052723,0.2303487574682215,0.10719838041586474,0.16089265472142258,0.08558000195505774,0.13368023058347675,0.08946061988686538,0.1985619141886139
2015-08-20 07:30:00,0.3967206152162937,0.4717335753016689,0.33936020721527843,0.39995893616696804,0.3059210596349035,0.37196109202163646,0.31496135603197617,0.43508428099151086
2015-08-20 08:30:00,0.5692024017750287,0.6509685708187651,0.5609647150848808,0.5950216862702632,0.532139511175488,0.5919746082837116,0.5398315294079892,0.6331002958196708
2015-08-20 09:30:00,0.7682688726750806,0.7764332393862519,0.668086590286865,0.759686814817419,0.6993135025987797,0.75195034022591,0.7116339007509903,0.7735681363154718
2015-08-20 10:30:00,0.8612474785556673,0.82936455187644,0.6679806842679117,0.8482972996128991,0.6614536829431531,0.8507560370795629,0.6667782800847739,0.841646429071972
2015-08-20 11:30:00,0.8764267010056896,0.8353292137169989,0.7859195263174125,0.838266561012978,0.6326688214006192,0.8858956235498663,0.6767901726187109,0.8527736059236908
2015-08-20 12:30:00,0.7675735888190001,0.7710011084325665,0.7641268465450792,0.7972756605147588,0.6130999854640579,0.8418083067562434,0.6336257161457337,0.8029509532828548
2015-08-20 13:30:00,0.7047036337206563,0.6126410851242748,0.6624719170180505,0.677423660986045,0.6591192819028548,0.7488082849766362,0.6572782213010739,0.6518838291932806
2015-08-20 14:30:00,0.5566973344742636,0.46615341471019694,0.5605813498951944,0.5542504242772197,0.5236590583777369,0.613854967311932,0.5456804226751282,0.4739539834789812
2015-08-20 15:30:00,0.3442564175188206,0.2620046097840189,0.366295291098681,0.3842078013909718,0.3630810167003367,0.4379540718647091,0.40157877748668075,0.25152186831414414
2015-08-20 16:30:00,0.130783392075973,0.08680255019078933,0.21978063548738477,0.16506501702763476,0.2326326498103648,0.17262932763874836,0.24309817392706803,0.09623689239588408
2015-08-20 17:30:00,0.01821590675764802,0.006083572084381136,0.045861036304725,0.025214473100117415,0.049624959365392976,0.030519301597209274,0.05525670645683805,0.010895381267743308
2015-08-20 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 05:30:00,0.039473993730827946,0.05214170671866363,0.004537383334805518,0.018993123038569332,0.002952859275809846,0.011387004828987081,0.0033281172040318632,0.030031012801866656
2015-08-21 06:30:00,0.21641546866113387,0.2332353206835962,0.08652307093766413,0.11117273909334383,0.0783245250956614,0.10718395948616871,0.08247073166256645,0.1962195503745446
2015-08-21 07:30:00,0.4563819422016894,0.44845582160101827,0.2575745079220351,0.3015941324596979,0.2580629329903033,0.3058751104959953,0.27028967242264273,0.4175640465038022
2015-08-21 08:30:00,0.6481478755793544,0.6451251780088347,0.28506789952234945,0.53179615350944,0.471038519000278,0.5456482744609416,0.5014666380070342,0.6087902259528194
2015-08-21 09:30:00,0.7905268587507457,0.7486415465622734,0.3817949446798412,0.63928749156944,0.6149726375054695,0.7174957492965816,0.6548402932504809,0.6839061351604071
2015-08-21 10:30:00,0.8709828411522543,0.8314217170459949,0.4487166479420323,0.8073427420930696,0.6566943257949105,0.8365949673769566,0.7359501795184091,0.8217730276064488
2015-08-21 11:30:00,0.8874750635355053,0.8490510889041537,0.5115910944699688,0.8772267991351245,0.6359017852436954,0.8226747925643071,0.642599790425486,0.7845497106759861
2015-08-21 12:30:00,0.841087087558023,0.7590495495662709,0.6809816955531107,0.7853696579816509,0.46818043009880717,0.8525578900235338,0.6784392938912882,0.7459829894022632
2015-08-21 13:30:00,0.7381310899808226,0.6564915831041228,0.6027275297052694,0.6910551489976979,0.535772965805687,0.7484007855401681,0.5765061870073168,0.688340310636892
2015-08-21 14:30:00,0.578349369135077,0.5075877458660162,0.5724605254117291,0.475977335326152,0.5810896011706177,0.4946612072484968,0.5699299160403387,0.542520333379844
2015-08-21 15:30:00,0.367546393367132,0.28986267606860805,0.33817818256685844,0.3562104795936871,0.33859032186819954,0.2707682016598066,0.38180022068902586,0.345931517620729
2015-08-21 16:30:00,0.1406773947032875,0.09449267987228875,0.12613360302950252,0.15261551880466961,0.15070001135948408,0.1487015774274344,0.21141486010065821,0.1266229364186262
2015-08-21 17:30:00,0.01814891822095155,0.005511495799078113,0.026781144818010628,0.025705867283373117,0.01721099686325189,0.03386073770595603,0.04232883831226226,0.013801855604136666
2015-08-21 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 05:30:00,0.038442064772401856,0.05586583303954767,0.0057748289330060735,0.019938979111929253,0.003005196644042294,0.012117398415752333,0.0034240132498803825,0.032754044716291474
2015-08-22 06:30:00,0.21270968347659672,0.2469569092576315,0.10210679773482104,0.1594858142188606,0.0869856510912954,0.1310937728531932,0.09145255919956052,0.19963245292659984
2015-08-22 07:30:00,0.4532498685520024,0.4819164889049931,0.325881813755945,0.39963378405025735,0.3087886579756845,0.3654966129217838,0.31839894094842586,0.4436069601351958
2015-08-22 08:30:00,0.6577558815871725,0.6554536973369849,0.5553156364271417,0.6016374260658539,0.5283130892300765,0.5855264494301826,0.5400868432397377,0.6489121151371953
2015-08-22 09:30:00,0.8091227322312219,0.8014229431505723,0.724230665548101,0.7326292275285619,0.719742427727583,0.7569583337124297,0.7118046239162764,0.7972783643514654
2015-08-22 10:30:00,0.8851068654996651,0.8591243262664585,0.8375541266318407,0.8622126554634519,0.8232185736502105,0.8658360601280206,0.8239465174654703,0.8709595255128078
2015-08-22 11:30:00,0.9014237739062934,0.8674343674030831,0.8318428855048695,0.8875143199355028,0.8686039886724584,0.9003046827678463,0.8736097332245631,0.886159495853192
2015-08-22 12:30:00,0.854467148742817,0.8158031656014281,0.6927515665161932,0.8620756180645193,0.8589578271065935,0.8681047979544062,0.8787082454222994,0.8431320872063127
2015-08-22 13:30:00,0.7507970150989718,0.708445123248467,0.588999718763102,0.7814401174496487,0.6898884650446137,0.7902228956174174,0.7799415949789047,0.7159004786752249
2015-08-22 14:30:00,0.5863352363397919,0.5345363060730229,0.4758117359341337,0.6058977647899969,0.5928188717952987,0.6172619986717495,0.6572372674581394,0.4823432364648715
2015-08-22 15:30:00,0.3706864121342188,0.31743383124400065,0.38774681006412726,0.36980450261671916,0.4689719029514165,0.37504978148658275,0.4859557159131285,0.3326796595139923
2015-08-22 16:30:00,0.14112027866934956,0.09968542626417112,0.15690776944314114,0.17467679752698337,0.24575811938256814,0.1909437733805797,0.2586748796857608,0.12691002268750518
2015-08-22 17:30:00,0.01747088587952183,0.0062207582435394385,0.047151545739316236,0.02580212684997737,0.05919317138062836,0.03593992296915024,0.06184433621232542,0.016229593422618243
2015-08-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 05:30:00,0.03899799636471873,0.056404466287651056,0.005197870502234582,0.019162581189690855,0.002990904510990839,0.012121787861744488,0.0033157598932403,0.03331439248801926
2015-08-23 06:30:00,0.20965742535514312,0.251062103539285,0.09384897235350653,0.16131402668669984,0.07840334345932122,0.13364692032386857,0.07427051030838319,0.2071605436481939
2015-08-23 07:30:00,0.4525307701428616,0.4858156762558247,0.3245670886946864,0.36177542483214753,0.2942434947150652,0.36321240963736523,0.2826358637452077,0.4504111871774447
2015-08-23 08:30:00,0.6588068810764443,0.6602802849296555,0.5644675686511531,0.599273688529233,0.4556593432144135,0.6024078784934374,0.4823140192667234,0.6525422752130327
